number;scheduledTime;actualTime;status
Virgin Atlantic+VS 5539;1635243600.0;1635244800.0;Departed
Virgin Atlantic+VS 5547;1635243900.0;1635244020.0;Departed
Virgin Atlantic+VS 5613;1635243600.0;1635244200.0;Departed
Virgin Atlantic+VS 5622;1635244800.0;1635246000.0;Departed
Virgin Atlantic+VS 5759;1635244200.0;1635245520.0;Departed
Virgin Atlantic+VS 5795;1635242700.0;1635242460.0;Departed
Virgin Atlantic+VS 5800;1635244200.0;1635244860.0;Departed
Virgin Atlantic+VS 5859;1635242700.0;1635242640.0;Departed
Virgin Atlantic+VS 6155;1635244200.0;1635245640.0;Departed
Virgin Atlantic+VS 6333;1635245100.0;1635246180.0;Departed
Virgin Atlantic+VS 6336;1635243300.0;1635244260.0;Departed
Virgin Atlantic+VS 6875;1635244200.0;1635245040.0;Departed
flynas+XY 3078;1635244800.0;1635245880.0;Departed
Air France+AF 8295;1635246900.0;1635246780.0;Departed
Delta Air Lines+DL 9588;1635246900.0;1635246780.0;Departed
TAP Air Portugal+TP 6890;1635244800.0;1635245880.0;Departed
Virgin Atlantic+VS 5634;1635243900.0;1635244500.0;Departed
Delta Air Lines+DL 9621;1635246900.0;1635246900.0;GateClosed
Etihad Airways+EY 5810;1635246900.0;1635246780.0;Departed
Gol+G3 5584;1635246900.0;1635246900.0;GateClosed
Gol+G3 8635;1635246900.0;1635246780.0;Departed
Transavia+HV 145;1635246600.0;1635245400.0;Departed
Xiamen+MF 9749;1635246900.0;1635246900.0;GateClosed
Aeroflot+SU 3465;1635246900.0;1635246780.0;Departed
Oman Air+WY 5964;1635246900.0;1635246900.0;GateClosed
SunExpress+XQ 723;1635246600.0;1635246960.0;Departed
Icelandair+FI 501;1635243000.0;1635243180.0;Departed
KLM+KL 677;1635236700.0;1635242040.0;Departed
KLM+KL 1169;1635242700.0;1635242640.0;Departed
Xiamen+MF 9915;1635242700.0;1635242640.0;Departed
Malaysia+MH 5701;1635242700.0;1635242640.0;Departed
Garuda Indonesia+GA 9774;1635242700.0;1635242640.0;Departed
Etihad Airways+EY 7401;1635242700.0;1635242640.0;Departed
British Airways+BA 433;1635246300.0;1635246300.0;Boarding
British Airways+BA 435;1635245700.0;1635245700.0;GateClosed
Virgin Atlantic+VS 5714;1635242700.0;1635242640.0;Departed
KLM+KL 1325;1635243600.0;1635244200.0;Departed
Air Europa+UX 3793;1635242700.0;1635242640.0;Departed
KLM+KL 1189;1635246900.0;1635246780.0;Departed
KLM+KL 1147;1635244200.0;1635245520.0;Departed
easyJet+U2 6162;1635241500.0;1635243300.0;Departed
KLM+KL 1365;1635244200.0;1635244860.0;Departed
KLM+KL 1175;1635243600.0;1635243900.0;Departed
KLM+KL 2593;1635242400.0;1635243300.0;Departed
KLM+KL 1115;1635244800.0;1635246000.0;Departed
Transavia+HV 6521;1635242400.0;1635243300.0;Departed
Delta Air Lines+DL 75;1635244200.0;1635244440.0;Departed
KLM+KL 1947;1635244800.0;1635246840.0;Departed
TUIfly Netherlands+OR 547;1635244800.0;1635245100.0;Departed
TUIfly Netherlands+OR 533;1635243000.0;1635242880.0;Departed
EasyJet Europe+EC 7943;1635245700.0;1635246000.0;Departed
KLM+KL 1509;1635241500.0;1635241560.0;Departed
KLM+KL 1687;1635243900.0;1635244500.0;Departed
Delta Air Lines+DL 9603;1635243300.0;1635243300.0;Departed
Transavia+HV 6881;1635246000.0;1635246000.0;Canceled
KLM+KL 1941;1635243300.0;1635243420.0;Departed
China+CI 9393;1635243300.0;1635243300.0;Departed
Gol+G3 8583;1635243300.0;1635243300.0;Departed
Garuda Indonesia+GA 9246;1635243300.0;1635243300.0;Departed
Pegasus+PC 7721;1635243300.0;1635243300.0;Departed
UIA+PS 9473;1635243300.0;1635243300.0;Departed
KLM+KL 1673;1635243300.0;1635243300.0;Departed
Xiamen+MF 9705;1635243300.0;1635243300.0;Departed
Virgin Atlantic+VS 5630;1635243300.0;1635243300.0;Departed
Aerolineas Argentinas+AR 7817;1635241800.0;1635242100.0;Departed
Delta Air Lines+DL 9607;1635241800.0;1635242100.0;Departed
Gol+G3 5664;1635241800.0;1635242100.0;Departed
Garuda Indonesia+GA 9015;1635241800.0;1635242100.0;Departed
KLM+KL 1497;1635240900.0;1635240420.0;Departed
Kenya Airways+KQ 1703;1635241800.0;1635242100.0;Departed
UIA+PS 9403;1635241800.0;1635242100.0;Departed
Xiamen+MF 9709;1635241800.0;1635242100.0;Departed
KLM+KL 1703;1635241800.0;1635242100.0;Departed
Transavia+HV 6123;1635246600.0;1635246600.0;Boarding
KLM+KL 1307;1635243900.0;1635244020.0;Departed
KLM+KL 2605;1635246600.0;1635246600.0;Boarding
Air France+AF 1821;1635243300.0;1635244260.0;Departed
KLM+KL 1257;1635243600.0;1635244800.0;Departed
KLM+KL 1317;1635244800.0;1635245400.0;Departed
Air France+AF 1741;1635244200.0;1635245640.0;Departed
KLM+KL 1503;1635242700.0;1635242460.0;Departed
KLM+KL 1407;1635244500.0;1635244560.0;Departed
Xiamen+MF 9631;1635243900.0;1635244740.0;Departed
Delta Air Lines+DL 9697;1635243900.0;1635244740.0;Departed
KLM+KL 1977;1635243900.0;1635244740.0;Departed
Air France+AF 1793;1635245100.0;1635246180.0;Departed
KLM+KL 1591;1635245100.0;1635245940.0;Departed
KLM+KL 1655;1635243900.0;1635244260.0;Departed
KLM+KL 911;1635240000.0;1635241380.0;Departed
KLM+KL 1603;1635243900.0;1635243900.0;Departed
Delta Air Lines+DL 9617;1635246000.0;1635246180.0;Departed
Gol+G3 5599;1635246000.0;1635246180.0;Departed
KLM+KL 1931;1635246000.0;1635246180.0;Departed
Xiamen+MF 9743;1635246000.0;1635246180.0;Departed
KLM+KL 1713;1635242700.0;1635242640.0;Departed
KLM+KL 1643;1635245700.0;1635245820.0;Departed
KLM+KL 1375;1635240900.0;1635240660.0;Departed
KLM+KL 685;1635244200.0;1635245040.0;Departed
Turkish+TK 1958;1635244500.0;1635244260.0;Departed
KLM+KL 1961;1635246900.0;1635246900.0;GateClosed
Transavia+HV 6505;1635244200.0;1635245280.0;Departed
Turkish+TK 7743;1635238500.0;1635240360.0;Departed
KLM+KL 431;1635241800.0;1635241740.0;Departed
KLM+KL 3180;1635239700.0;1635239820.0;Departed
KLM+KL 427;1635244200.0;1635245400.0;Departed
Etihad Airways+EY 78;1635244800.0;1635245880.0;Departed
Aeroflot+SU 2551;1635239700.0;1635239820.0;Departed
TUIfly Netherlands+OR 385;1635237000.0;1635246720.0;Departed
KLM+KL 871;1635243900.0;1635245100.0;Departed
KLM+KL 1977;1635942000.0;1635941880.0;Departed
Xiamen+MF 9631;1635942000.0;1635941880.0;Departed
Gol+G3 5648;1635942000.0;1635941820.0;Departed
KLM+KL 587;1635941400.0;1635942060.0;Departed
Air France+AF 8434;1635941400.0;1635942060.0;Departed
Delta Air Lines+DL 9587;1635941400.0;1635942060.0;Departed
China+CI 9393;1635942300.0;1635942300.0;Departed
Delta Air Lines+DL 9603;1635942300.0;1635942300.0;Departed
Etihad Airways+EY 5834;1635942300.0;1635942300.0;Departed
Xiamen+MF 9705;1635942300.0;1635942300.0;Departed
Pegasus+PC 7721;1635942300.0;1635942300.0;Departed
UIA+PS 9473;1635942300.0;1635942300.0;Departed
Saudia+SV 6310;1635942300.0;1635942300.0;Departed
Virgin Atlantic+VS 5630;1635942300.0;1635942300.0;Departed
KLM+KL 1847;1635942300.0;1635942360.0;Departed
Delta Air Lines+DL 9528;1635942300.0;1635942360.0;Departed
Garuda Indonesia+GA 9536;1635942300.0;1635942360.0;Departed
Xiamen+MF 9781;1635942300.0;1635942360.0;Departed
KLM+KL 1115;1635942900.0;1635942540.0;Departed
Delta Air Lines+DL 9687;1635942900.0;1635942540.0;Departed
Etihad Airways+EY 7381;1635942900.0;1635942540.0;Departed
Gol+G3 5649;1635942900.0;1635942540.0;Departed
Garuda Indonesia+GA 9484;1635942900.0;1635942540.0;Departed
Virgin Atlantic+VS 5613;1635942000.0;1635941820.0;Departed
Aeroflot+SU 3227;1635942000.0;1635941820.0;Departed
Delta Air Lines+DL 9697;1635942000.0;1635941880.0;Departed
Kenya Airways+KQ 1115;1635942900.0;1635942540.0;Departed
Delta Air Lines+DL 9677;1635942000.0;1635941820.0;Departed
KLM+KL 1325;1635942000.0;1635941820.0;Departed
Xiamen+MF 9661;1635942900.0;1635942540.0;Departed
UIA+PS 9435;1635942900.0;1635942540.0;Departed
Saudia+SV 6306;1635942900.0;1635942540.0;Departed
Air Europa+UX 3743;1635942900.0;1635942540.0;Departed
Virgin Atlantic+VS 5622;1635942900.0;1635942540.0;Departed
KLM+KL 1687;1635942300.0;1635942540.0;Departed
Delta Air Lines+DL 9315;1635942300.0;1635942540.0;Departed
Gol+G3 5652;1635942300.0;1635942540.0;Departed
Aeroflot+SU 3245;1635942300.0;1635942540.0;Departed
Virgin Atlantic+VS 5634;1635942300.0;1635942540.0;Departed
KLM+KL 1307;1635942300.0;1635942540.0;Departed
Air France+AF 3157;1635942300.0;1635942540.0;Departed
Delta Air Lines+DL 9322;1635942300.0;1635942540.0;Departed
Gol+G3 5619;1635942300.0;1635942540.0;Departed
Xiamen+MF 9797;1635942300.0;1635942540.0;Departed
Virgin Atlantic+VS 5547;1635942300.0;1635942540.0;Departed
KLM+KL 589;1635942300.0;1635942600.0;Departed
Air France+AF 8249;1635942300.0;1635942600.0;Departed
Delta Air Lines+DL 9372;1635942300.0;1635942600.0;Departed
Aeroflot+SU 3225;1635942300.0;1635942600.0;Departed
KLM+KL 1631;1635942900.0;1635942660.0;Departed
Delta Air Lines+DL 9420;1635942900.0;1635942660.0;Departed
Gol+G3 5543;1635942900.0;1635942660.0;Departed
Garuda Indonesia+GA 9214;1635942900.0;1635942660.0;Departed
Kenya Airways+KQ 1631;1635942900.0;1635942660.0;Departed
Xiamen+MF 9617;1635942900.0;1635942660.0;Departed
KLM+KL 1175;1635942300.0;1635942780.0;Departed
Delta Air Lines+DL 9655;1635942300.0;1635942780.0;Departed
Aeroflot+SU 3447;1635942300.0;1635942780.0;Departed
Garuda Indonesia+GA 9246;1635942300.0;1635942300.0;Departed
Gol+G3 8583;1635942300.0;1635942300.0;Departed
Air France+AF 3176;1635942600.0;1635942840.0;Departed
Delta Air Lines+DL 9308;1635942600.0;1635942840.0;Departed
Etihad Airways+EY 7389;1635942600.0;1635942840.0;Departed
Gol+G3 5669;1635942600.0;1635942840.0;Departed
Garuda Indonesia+GA 9360;1635942600.0;1635942840.0;Departed
Xiamen+MF 9835;1635942600.0;1635942840.0;Departed
UIA+PS 9467;1635942600.0;1635942840.0;Departed
Virgin Atlantic+VS 5539;1635942600.0;1635942840.0;Departed
KLM+KL 1673;1635942300.0;1635942300.0;Departed
Delta Air Lines+DL 9219;1635942900.0;1635942900.0;Departed
KLM+KL 1147;1635942300.0;1635943020.0;Departed
Delta Air Lines+DL 9591;1635942300.0;1635943020.0;Departed
Etihad Airways+EY 7408;1635942300.0;1635943020.0;Departed
Gol+G3 5671;1635942300.0;1635943020.0;Departed
Garuda Indonesia+GA 9480;1635942300.0;1635943020.0;Departed
Kenya Airways+KQ 1147;1635942300.0;1635943020.0;Departed
Xiamen+MF 9669;1635942300.0;1635943020.0;Departed
UIA+PS 9447;1635942300.0;1635943020.0;Departed
Virgin Atlantic+VS 5759;1635942300.0;1635943020.0;Departed
KLM+KL 733;1635942000.0;1635942780.0;Departed
Air France+AF 8257;1635942600.0;1635943080.0;Departed
Aeromexico+AM 6501;1635942600.0;1635943080.0;Departed
Virgin Atlantic+VS 6875;1635942600.0;1635943080.0;Departed
KLM+KL 867;1635942900.0;1635943200.0;Departed
Air France+AF 8437;1635942900.0;1635943200.0;Departed
KLM+KL 1257;1635942600.0;1635942840.0;Departed
Air France+AF 8423;1635942600.0;1635943260.0;Departed
Delta Air Lines+DL 9320;1635942600.0;1635943260.0;Departed
Air France+AF 1793;1635943500.0;1635943380.0;Departed
Delta Air Lines+DL 8415;1635943500.0;1635943380.0;Departed
KLM+KL 2049;1635943500.0;1635943380.0;Departed
Virgin Atlantic+VS 6333;1635943500.0;1635943380.0;Departed
KLM+KL 1943;1635943200.0;1635943440.0;Departed
Delta Air Lines+DL 9355;1635943200.0;1635943440.0;Departed
Croatia+OU 5901;1635943200.0;1635943440.0;Departed
Lufthansa+LH 993;1635943500.0;1635943500.0;Departed
KLM+KL 419;1635942900.0;1635942900.0;Departed
KLM+KL 427;1635942600.0;1635943260.0;Departed
SWISS+LX 729;1635943800.0;1635943740.0;Departed
KLM+KL 1189;1635944100.0;1635943920.0;Departed
Air France+AF 8295;1635944100.0;1635943920.0;Departed
Delta Air Lines+DL 9588;1635944100.0;1635943920.0;Departed
Etihad Airways+EY 5810;1635944100.0;1635943920.0;Departed
Gol+G3 8635;1635944100.0;1635943920.0;Departed
Aeroflot+SU 3465;1635944100.0;1635943920.0;Departed
British Airways+BA 2761;1635944400.0;1635943920.0;Departed
Vueling+VY 8435;1635943200.0;1635943560.0;Departed
KLM+KL 685;1635942600.0;1635943080.0;Departed
Delta Air Lines+DL 8527;1635943800.0;1635944160.0;Departed
Garuda Indonesia+GA 9542;1635943800.0;1635944160.0;Departed
KLM+KL 2013;1635943800.0;1635944160.0;Departed
Air Mauritius+MK 9501;1635943800.0;1635944160.0;Departed
China Eastern+MU 1772;1635943800.0;1635944160.0;Departed
Air Austral+UU 8741;1635943800.0;1635944160.0;Departed
Virgin Atlantic+VS 6155;1635943800.0;1635944160.0;Departed
EgyptAir+MS 758;1635944400.0;1635944400.0;Canceled
EasyJet Europe+EC 1836;1635943800.0;1635944460.0;Departed
Transavia+HV 6729;1635944400.0;1635944520.0;Departed
Delta Air Lines+DL 7488;1635944400.0;1635944520.0;Departed
KLM+KL 1131;1635945300.0;1635944580.0;Departed
Delta Air Lines+DL 9536;1635945300.0;1635944580.0;Departed
Etihad Airways+EY 7390;1635945300.0;1635944580.0;Departed
Gol+G3 5654;1635945300.0;1635944580.0;Departed
Garuda Indonesia+GA 9758;1635945300.0;1635944580.0;Departed
Xiamen+MF 9667;1635945300.0;1635944580.0;Departed
UIA+PS 9428;1635945300.0;1635944580.0;Departed
Virgin Atlantic+VS 5653;1635945300.0;1635944580.0;Departed
KLM+KL 1931;1635945000.0;1635944700.0;Departed
Delta Air Lines+DL 9617;1635945000.0;1635944700.0;Departed
Gol+G3 5599;1635945000.0;1635944700.0;Departed
Xiamen+MF 9743;1635945000.0;1635944700.0;Departed
easyJet+U2 7008;1635944100.0;1635944820.0;Departed
EasyJet Europe+EC 3332;1635944100.0;1635944880.0;Departed
EasyJet Europe+EC 7957;1635944100.0;1635944940.0;Departed
Qatar Airways+QR 274;1635945300.0;1635945120.0;Departed
Malaysia+MH 9766;1635945300.0;1635945120.0;Departed
SriLankan+UL 3520;1635945300.0;1635945120.0;Departed
RwandAir+WB 9274;1635945300.0;1635945120.0;Departed
KLM+KL 1829;1635945600.0;1635945360.0;Departed
Delta Air Lines+DL 9324;1635945600.0;1635945360.0;Departed
Virgin Atlantic+VS 5782;1635945600.0;1635945360.0;Departed
KLM+KL 1203;1635944700.0;1635945540.0;Departed
Delta Air Lines+DL 9594;1635944700.0;1635945540.0;Departed
Etihad Airways+EY 5809;1635944700.0;1635945540.0;Departed
Gol+G3 5674;1635944700.0;1635945540.0;Departed
Kenya Airways+KQ 1203;1635944700.0;1635945540.0;Departed
Aeroflot+SU 3433;1635944700.0;1635945540.0;Departed
Virgin Atlantic+VS 5774;1635944700.0;1635945540.0;Departed
KLM+KL 1961;1635945600.0;1635945660.0;Departed
Delta Air Lines+DL 9621;1635945600.0;1635945660.0;Departed
Gol+G3 5584;1635945600.0;1635945660.0;Departed
Xiamen+MF 9749;1635945600.0;1635945660.0;Departed
Oman Air+WY 5964;1635945600.0;1635945660.0;Departed
Turkish+TK 1958;1635943500.0;1635943620.0;Departed
Delta Air Lines+DL 9565;1635945600.0;1635946080.0;Departed
Garuda Indonesia+GA 9230;1635945600.0;1635946080.0;Departed
Xiamen+MF 9721;1635945600.0;1635946080.0;Departed
UIA+PS 9445;1635945600.0;1635946080.0;Departed
Virgin Atlantic+VS 5739;1635945600.0;1635946080.0;Departed
Oman Air+WY 5457;1635945600.0;1635946080.0;Departed
Royal Jordanian+RJ 152;1635944700.0;1635946080.0;Departed
KLM+KL 1797;1635945600.0;1635946080.0;Departed
Emirates+EK 148;1635942600.0;1635944160.0;Departed
Air France+AF 8341;1635946800.0;1635946560.0;Departed
Gol+G3 5506;1635946800.0;1635946560.0;Departed
Xiamen+MF 9831;1635946800.0;1635946560.0;Departed
Aeroflot+SU 3459;1635946800.0;1635946560.0;Departed
Virgin Atlantic+VS 5503;1635946800.0;1635946560.0;Departed
KLM+KL 1655;1635946200.0;1635946620.0;Departed
Delta Air Lines+DL 9583;1635946200.0;1635946620.0;Departed
Gol+G3 5574;1635946200.0;1635946620.0;Departed
Garuda Indonesia+GA 9488;1635946200.0;1635946620.0;Departed
Xiamen+MF 9701;1635946200.0;1635946620.0;Departed
ZT+ZT 141;1635946800.0;1635946800.0;CanceledUncertain
Exxaero+XRO 707;1635946860.0;1635946860.0;Departed
Air Canada+AC 7223;1635944400.0;1635946980.0;Departed
Air France+AF 1741;1635943800.0;1635944160.0;Departed
Delta Air Lines+DL 9679;1635944700.0;1635946980.0;Departed
Etihad Airways+EY 5807;1635944700.0;1635946980.0;Departed
Gol+G3 5657;1635944700.0;1635946980.0;Departed
Xiamen+MF 9789;1635944700.0;1635946980.0;Departed
Malaysia+MH 5699;1635944700.0;1635946980.0;Departed
Aeroflot+SU 3331;1635944700.0;1635946980.0;Departed
Virgin Atlantic+VS 5692;1635944700.0;1635946980.0;Departed
KLM+KL 1921;1635946800.0;1635947100.0;Departed
Delta Air Lines+DL 8185;1635946800.0;1635947100.0;Departed
Virgin Atlantic+VS 5683;1635946800.0;1635947100.0;Departed
KLM+KL 1021;1635947100.0;1635947160.0;Departed
Gol+G3 5530;1635947100.0;1635947160.0;Departed
Garuda Indonesia+GA 9236;1635947100.0;1635947160.0;Departed
Xiamen+MF 9929;1635947100.0;1635947160.0;Departed
Virgin Atlantic+VS 6998;1635947100.0;1635947160.0;Departed
EasyJet Europe+EC 8878;1635947100.0;1635947400.0;Departed
KLM+KL 1285;1635947400.0;1635947520.0;Departed
Delta Air Lines+DL 9634;1635947400.0;1635947520.0;Departed
Etihad Airways+EY 7426;1635947400.0;1635947520.0;Departed
Gol+G3 5526;1635947400.0;1635947520.0;Departed
Xiamen+MF 9677;1635947400.0;1635947520.0;Departed
Aeroflot+SU 3301;1635947400.0;1635947520.0;Departed
Virgin Atlantic+VS 6968;1635947400.0;1635947520.0;Departed
Air Hamburg+AHO 444;1635947760.0;1635947760.0;Departed
JNL+JNL 952;1635947940.0;1635947940.0;Departed
Emirates+EK 9903;1635949200.0;1635948000.0;Departed
KLM+KL 937;1635948000.0;1635948120.0;Departed
Delta Air Lines+DL 9428;1635948000.0;1635948120.0;Departed
Gol+G3 5565;1635948000.0;1635948120.0;Departed
Kenya Airways+KQ 937;1635948000.0;1635948120.0;Departed
Xiamen+MF 9997;1635948000.0;1635948120.0;Departed
Aeroflot+SU 3295;1635948000.0;1635948120.0;Departed
Virgin Atlantic+VS 5518;1635948000.0;1635948120.0;Departed
KLM+KL 1477;1635948000.0;1635948120.0;Departed
Delta Air Lines+DL 9635;1635948000.0;1635948120.0;Departed
Etihad Airways+EY 7303;1635948000.0;1635948120.0;Departed
Gol+G3 5528;1635948000.0;1635948120.0;Departed
Xiamen+MF 9950;1635948000.0;1635948120.0;Departed
Aeroflot+SU 3319;1635948000.0;1635948120.0;Departed
Virgin Atlantic+VS 6974;1635948000.0;1635948120.0;Departed
KLM+KL 1447;1635948600.0;1635948180.0;Departed
Delta Air Lines+DL 9517;1635948600.0;1635948180.0;Departed
Etihad Airways+EY 7002;1635948600.0;1635948180.0;Departed
Gol+G3 5522;1635948600.0;1635948180.0;Departed
Kenya Airways+KQ 1447;1635948600.0;1635948180.0;Departed
Aeroflot+SU 3221;1635948600.0;1635948180.0;Departed
Virgin Atlantic+VS 6953;1635948600.0;1635948180.0;Departed
EasyJet Europe+EC 7664;1635946500.0;1635948180.0;Departed
KLM+KL 1417;1635948300.0;1635948360.0;Departed
Air France+AF 8291;1635948300.0;1635948360.0;Departed
Delta Air Lines+DL 9515;1635948300.0;1635948360.0;Departed
Kenya Airways+KQ 1417;1635948300.0;1635948360.0;Departed
UIA+PS 9441;1635948300.0;1635948360.0;Departed
Aeroflot+SU 3365;1635948300.0;1635948360.0;Departed
Virgin Atlantic+VS 5528;1635948300.0;1635948360.0;Departed
KLM+KL 1769;1635948600.0;1635948600.0;Departed
Delta Air Lines+DL 9280;1635948600.0;1635948600.0;Departed
Garuda Indonesia+GA 9234;1635948600.0;1635948600.0;Departed
Virgin Atlantic+VS 5678;1635948600.0;1635948600.0;Departed
KLM+KL 1317;1635946800.0;1635946560.0;Departed
KLM+KL 1357;1635948900.0;1635948900.0;GateClosed
Delta Air Lines+DL 9511;1635948900.0;1635948900.0;Boarding
Delta Air Lines+DL 9637;1635948900.0;1635948900.0;GateClosed
Garuda Indonesia+GA 9532;1635948900.0;1635948900.0;GateClosed
Kenya Airways+KQ 1357;1635948900.0;1635948900.0;GateClosed
Xiamen+MF 9771;1635948900.0;1635948900.0;Boarding
Aeroflot+SU 3211;1635948900.0;1635948900.0;Boarding
Virgin Atlantic+VS 5611;1635948900.0;1635948900.0;Boarding
Virgin Atlantic+VS 5764;1635948900.0;1635948900.0;GateClosed
KLM+KL 1161;1635944700.0;1635946980.0;Departed
KLM+KL 1335;1635948900.0;1635948900.0;Boarding
Delta Air Lines+DL 9235;1633844400.0;1633852380.0;Departed
Air France+AF 3143;1633851900.0;1633852440.0;Departed
Air France+AF 3184;1633850700.0;1633850700.0;Departed
Air France+AF 3227;1633852200.0;1633853280.0;Departed
Air France+AF 5192;1633852500.0;1633853580.0;Departed
Air France+AF 8277;1633849800.0;1633850580.0;Departed
Air France+AF 8417;1633851600.0;1633851840.0;Departed
Cargolux+CV 7156;1633852500.0;1633850400.0;Departed
China Southern+CZ 7684;1633852500.0;1633853460.0;Departed
Delta Air Lines+DL 7490;1633852500.0;1633852440.0;Departed
Delta Air Lines+DL 8211;1633852500.0;1633853580.0;Departed
Delta Air Lines+DL 8215;1633851600.0;1633851840.0;Departed
Delta Air Lines+DL 9071;1633851900.0;1633852440.0;Departed
Delta Air Lines+DL 9355;1633850700.0;1633850700.0;Departed
Delta Air Lines+DL 9406;1633851900.0;1633852320.0;Departed
Delta Air Lines+DL 9544;1633851600.0;1633851600.0;Departed
Delta Air Lines+DL 9614;1633852500.0;1633853460.0;Departed
Delta Air Lines+DL 9622;1633851600.0;1633852200.0;Departed
Delta Air Lines+DL 9650;1633852200.0;1633852620.0;Departed
Delta Air Lines+DL 9659;1633849800.0;1633850580.0;Departed
Delta Air Lines+DL 9695;1633850700.0;1633851480.0;Departed
Virgin Atlantic+VS 5861;1633844400.0;1633852380.0;Departed
KLM+KL 3077;1633846500.0;1633852200.0;Departed
Emirates+EK 9988;1633851300.0;1633856520.0;Departed
Gol+G3 5512;1633851900.0;1633852320.0;Departed
KLM+KL 2666;1633852500.0;1633852440.0;Departed
KLM+KL 3081;1633850400.0;1633850520.0;Departed
Kenya Airways+KQ 1145;1633852500.0;1633853460.0;Departed
Kenya Airways+KQ 1305;1633851900.0;1633852440.0;Departed
Kenya Airways+KQ 1415;1633851900.0;1633852320.0;Departed
Xiamen+MF 9629;1633850700.0;1633851480.0;Departed
Xiamen+MF 9791;1633851900.0;1633852320.0;Departed
Xiamen+MF 9825;1633852500.0;1633853460.0;Departed
Xiamen+MF 9909;1633851600.0;1633851840.0;Departed
China Eastern+MU 1653;1633850700.0;1633851480.0;Departed
Nederlandse Kustwacht+NCG 1;1633850220.0;1633850220.0;Departed
Croatia+OU 5901;1633850700.0;1633850700.0;Departed
Aeroflot+SU 3453;1633851600.0;1633851840.0;Departed
Virgin Atlantic+VS 5501;1633851600.0;1633851840.0;Departed
Virgin Atlantic+VS 5527;1633851900.0;1633852320.0;Departed
Virgin Atlantic+VS 5530;1633849800.0;1633850580.0;Departed
Virgin Atlantic+VS 5758;1633852500.0;1633853460.0;Departed
Virgin Atlantic+VS 5802;1633852500.0;1633853580.0;Departed
Virgin Atlantic+VS 5848;1633851900.0;1633852440.0;Departed
Air France+AF 3159;1633854300.0;1633854300.0;Departed
Air France+AF 3162;1633854300.0;1633855200.0;Departed
Air France+AF 3202;1633854000.0;1633853940.0;Departed
Air France+AF 6710;1633854000.0;1633854360.0;Departed
Air France+AF 8225;1633856100.0;1633856460.0;Departed
Air France+AF 8233;1633854300.0;1633855380.0;Departed
Air France+AF 8243;1633854900.0;1633855980.0;Departed
Aerolineas Argentinas+AR 7802;1633854600.0;1633855500.0;GateClosed
Air Baltic+BT 6014;1633855800.0;1633855800.0;GateClosed
China+CI 9269;1633853700.0;1633855260.0;Departed
China+CI 9377;1633854300.0;1633855380.0;Departed
China+CI 9399;1633853100.0;1633853220.0;Departed
China+CI 9497;1633855800.0;1633855800.0;GateClosed
CM+CM 8057;1633856100.0;1633856460.0;Departed
China Southern+CZ 7359;1633853700.0;1633855260.0;Departed
China Southern+CZ 7604;1633854000.0;1633855740.0;Departed
China Southern+CZ 7627;1633854300.0;1633855380.0;Departed
China Southern+CZ 7664;1633854900.0;1633855200.0;Departed
China Southern+CZ 7687;1633854600.0;1633856100.0;Departed
Delta Air Lines+DL 6612;1633853700.0;1633855260.0;Departed
Unknown/Private owner+SERMB;1633852140.0;1633852140.0;Departed
Aeroflot+SU 2193;1633851600.0;1633851660.0;Departed
Alitalia+AZ 3751;1633855800.0;1633855800.0;GateClosed
Alitalia+AZ 3804;1633854000.0;1633854360.0;Departed
Belavia+B2 868;1633852800.0;1633852800.0;CanceledUncertain
Delta Air Lines+DL 8181;1633853100.0;1633853220.0;Departed
Delta Air Lines+DL 8197;1633852800.0;1633853280.0;Departed
Delta Air Lines+DL 9333;1633854300.0;1633855380.0;Departed
Delta Air Lines+DL 9342;1633854000.0;1633853940.0;Departed
Delta Air Lines+DL 9382;1633854300.0;1633854300.0;Departed
Delta Air Lines+DL 9397;1633854300.0;1633855200.0;Departed
Delta Air Lines+DL 9533;1633853100.0;1633853220.0;Departed
Delta Air Lines+DL 9557;1633854300.0;1633855380.0;Departed
Delta Air Lines+DL 9573;1633854000.0;1633855740.0;Departed
Delta Air Lines+DL 9595;1633854000.0;1633854360.0;Departed
Delta Air Lines+DL 9674;1633854600.0;1633856100.0;Departed
Delta Air Lines+DL 9686;1633854600.0;1633855500.0;GateClosed
Delta Air Lines+DL 9688;1633853700.0;1633854960.0;Departed
EasyJet Europe+EC 7975;1633854000.0;1633854960.0;Departed
Aer Lingus+EI 9605;1633855200.0;1633856460.0;Departed
Emirates+EK 9257;1633855500.0;1633855920.0;Departed
Etihad Airways+EY 2808;1633853700.0;1633855260.0;Departed
Etihad Airways+EY 7338;1633853700.0;1633854960.0;Departed
Bulgaria Air+FB 1702;1633853700.0;1633855260.0;Departed
Gol+G3 5503;1633855800.0;1633856280.0;Departed
Gol+G3 5587;1633854300.0;1633855380.0;Departed
Gol+G3 5653;1633854300.0;1633855380.0;Departed
Gol+G3 5667;1633855800.0;1633855800.0;GateClosed
Gol+G3 5678;1633854000.0;1633854360.0;Departed
Garuda Indonesia+GA 9084;1633854300.0;1633855380.0;Departed
Garuda Indonesia+GA 9254;1633854600.0;1633855500.0;GateClosed
Garuda Indonesia+GA 9494;1633854000.0;1633854360.0;Departed
Garuda Indonesia+GA 9530;1633853100.0;1633853220.0;Departed
Garuda Indonesia+GA 9538;1633854300.0;1633855380.0;Departed
