number,scheduledTime,actualTime,status
CZ 7619,2021-10-15 10:35+02:00,2021-10-15 10:34+02:00,Departed
DL 9576,2021-10-15 10:35+02:00,2021-10-15 10:34+02:00,Departed
G3 5518,2021-10-15 10:35+02:00,2021-10-15 10:34+02:00,Departed
MF 9343,2021-10-15 10:35+02:00,2021-10-15 10:34+02:00,Departed
MU 1813,2021-10-15 10:35+02:00,2021-10-15 10:34+02:00,Departed
EC 7997,2021-10-15 10:35+02:00,2021-10-15 10:36+02:00,Departed
LY 338,2021-10-15 10:35+02:00,2021-10-15 10:47+02:00,Departed
KL 733,2021-10-15 10:35+02:00,2021-10-15 10:53+02:00,Departed
AF 3112,2021-10-15 10:35+02:00,2021-10-15 10:53+02:00,Departed
KL 591,2021-10-15 10:35+02:00,2021-10-15 11:06+02:00,Departed
AF 8283,2021-10-15 10:35+02:00,2021-10-15 11:06+02:00,Departed
DL 9600,2021-10-15 10:35+02:00,2021-10-15 11:06+02:00,Departed
AF 5596,2021-10-15 10:35+02:00,2021-10-15 12:58+02:00,Departed
KL 6020,2021-10-15 10:35+02:00,2021-10-15 12:58+02:00,Departed
VS 3941,2021-10-15 10:35+02:00,2021-10-15 12:58+02:00,Departed
PHEZG,2021-10-15 10:37+02:00,2021-10-15 10:37+02:00,Departed
KL 1109,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
CZ 7602,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
DL 9276,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
EY 7343,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
GA 9482,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
KQ 1109,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
MF 9311,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
MH 5637,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
VS 5621,2021-10-15 10:40+02:00,2021-10-15 10:47+02:00,Departed
DL 73,2021-10-15 10:45+02:00,2021-10-15 10:46+02:00,Departed
AF 3664,2021-10-15 10:45+02:00,2021-10-15 10:46+02:00,Departed
KL 6075,2021-10-15 10:45+02:00,2021-10-15 10:46+02:00,Departed
VS 3943,2021-10-15 10:45+02:00,2021-10-15 10:46+02:00,Departed
DL 135,2021-10-15 10:45+02:00,2021-10-15 10:47+02:00,Departed
AF 5601,2021-10-15 10:45+02:00,2021-10-15 10:47+02:00,Departed
KL 6051,2021-10-15 10:45+02:00,2021-10-15 10:47+02:00,Departed
VS 3946,2021-10-15 10:45+02:00,2021-10-15 10:47+02:00,Departed
LO 266,2021-10-15 10:45+02:00,2021-10-15 10:48+02:00,Departed
OR 641,2021-10-15 10:45+02:00,2021-10-15 10:52+02:00,Departed
KL 1779,2021-10-15 10:45+02:00,2021-10-15 10:53+02:00,Departed
CZ 7777,2021-10-15 10:45+02:00,2021-10-15 10:53+02:00,Departed
DL 9282,2021-10-15 10:45+02:00,2021-10-15 10:53+02:00,Departed
EY 7322,2021-10-15 10:45+02:00,2021-10-15 10:53+02:00,Departed
MF 9817,2021-10-15 10:45+02:00,2021-10-15 10:53+02:00,Departed
VS 5707,2021-10-15 10:45+02:00,2021-10-15 10:53+02:00,Departed
DL 259,2021-10-15 10:50+02:00,2021-10-15 10:50+02:00,Canceled
AF 8983,2021-10-15 10:50+02:00,2021-10-15 10:50+02:00,Canceled
KL 6017,2021-10-15 10:50+02:00,2021-10-15 10:50+02:00,Canceled
VS 3952,2021-10-15 10:50+02:00,2021-10-15 10:50+02:00,Canceled
AF 8264,2021-10-15 10:50+02:00,2021-10-15 11:05+02:00,Departed
DL 9400,2021-10-15 10:50+02:00,2021-10-15 11:05+02:00,Departed
VS 6864,2021-10-15 10:50+02:00,2021-10-15 11:05+02:00,Departed
KL 691,2021-10-15 10:50+02:00,2021-10-15 11:05+02:00,Departed
XQ 723,2021-10-15 10:55+02:00,2021-10-15 10:50+02:00,Departed
KL 535,2021-10-15 10:55+02:00,2021-10-15 10:55+02:00,GateClosed
KL 703,2021-10-15 10:55+02:00,2021-10-15 10:55+02:00,GateClosed
AF 3180,2021-10-15 10:55+02:00,2021-10-15 10:55+02:00,GateClosed
AF 8251,2021-10-15 10:55+02:00,2021-10-15 10:55+02:00,GateClosed
DL 9318,2021-10-15 10:55+02:00,2021-10-15 10:55+02:00,GateClosed
DL 161,2021-10-15 10:55+02:00,2021-10-15 10:58+02:00,Departed
AF 8937,2021-10-15 10:55+02:00,2021-10-15 10:58+02:00,Departed
KL 6065,2021-10-15 10:55+02:00,2021-10-15 10:58+02:00,Departed
VS 3947,2021-10-15 10:55+02:00,2021-10-15 10:58+02:00,Departed
AF 3180,2021-10-15 10:55+02:00,2021-10-15 11:22+02:00,Departed
AF 8251,2021-10-15 10:55+02:00,2021-10-15 11:24+02:00,Departed
DL 9318,2021-10-15 10:55+02:00,2021-10-15 11:24+02:00,Departed
KL 1855,2021-10-15 11:00+02:00,2021-10-15 10:57+02:00,Departed
CZ 7634,2021-10-15 11:00+02:00,2021-10-15 10:57+02:00,Departed
DL 9553,2021-10-15 11:00+02:00,2021-10-15 10:57+02:00,Departed
GA 9244,2021-10-15 11:00+02:00,2021-10-15 10:57+02:00,Departed
MF 9387,2021-10-15 11:00+02:00,2021-10-15 10:57+02:00,Departed
MU 1581,2021-10-15 11:00+02:00,2021-10-15 10:57+02:00,Departed
VS 5661,2021-10-15 11:00+02:00,2021-10-15 10:57+02:00,Departed
KL 567,2021-10-15 11:00+02:00,2021-10-15 11:00+02:00,GateClosed
SK 556,2021-10-15 11:00+02:00,2021-10-15 11:00+02:00,Boarding
AF 6715,2021-10-15 11:00+02:00,2021-10-15 11:00+02:00,GateClosed
AF 8325,2021-10-15 11:00+02:00,2021-10-15 11:00+02:00,GateClosed
DL 9244,2021-10-15 11:00+02:00,2021-10-15 11:00+02:00,GateClosed
NJE 400C,2021-10-15 11:00+02:00,2021-10-15 11:00+02:00,Departed
CI 74,2021-10-15 11:00+02:00,2021-10-15 11:02+02:00,Departed
UX 1098,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
AM 6840,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
CI 9230,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
DL 6766,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
EY 7596,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
JU 7421,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
KL 3393,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
ME 2098,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
MF 9552,2021-10-15 11:00+02:00,2021-10-15 11:06+02:00,Departed
DL 143,2021-10-15 11:05+02:00,2021-10-15 11:03+02:00,Departed
AF 8992,2021-10-15 11:05+02:00,2021-10-15 11:03+02:00,Departed
KL 6033,2021-10-15 11:05+02:00,2021-10-15 11:03+02:00,Departed
VS 3944,2021-10-15 11:05+02:00,2021-10-15 11:03+02:00,Departed
UA 908,2021-10-15 11:05+02:00,2021-10-15 11:05+02:00,Canceled
0B 200,2021-10-15 11:10+02:00,2021-10-15 11:10+02:00,GateClosed
KL 681,2021-10-15 11:15+02:00,2021-10-15 11:15+02:00,GateClosed
LH 989,2021-10-15 11:15+02:00,2021-10-15 11:15+02:00,Boarding
AF 8378,2021-10-15 11:15+02:00,2021-10-15 11:15+02:00,GateClosed
DL 9395,2021-10-15 11:15+02:00,2021-10-15 11:15+02:00,GateClosed
VS 6874,2021-10-15 11:15+02:00,2021-10-15 11:15+02:00,GateClosed
SQ 323,2021-10-15 11:15+02:00,2021-10-15 11:15+02:00,GateClosed
AF 8378,2021-10-15 11:15+02:00,2021-10-15 11:22+02:00,Departed
DL 9395,2021-10-15 11:15+02:00,2021-10-15 11:22+02:00,Departed
VS 6874,2021-10-15 11:15+02:00,2021-10-15 11:22+02:00,Departed
SQ 323,2021-10-15 11:15+02:00,2021-10-15 11:17+02:00,Departed
KL 3081,2021-10-15 11:20+02:00,2021-10-15 11:36+02:00,Departed
DL 9695,2021-10-15 11:25+02:00,2021-10-15 11:35+02:00,Departed
MF 9629,2021-10-15 11:25+02:00,2021-10-15 11:35+02:00,Departed
MU 1653,2021-10-15 11:25+02:00,2021-10-15 11:35+02:00,Departed
UD 424,2021-10-15 11:30+02:00,2021-10-15 11:58+02:00,Departed
EC 7927,2021-10-15 11:35+02:00,2021-10-15 11:40+02:00,Departed
DL 9544,2021-10-15 11:40+02:00,2021-10-15 11:43+02:00,Departed
BT 5648,2021-10-15 11:40+02:00,2021-10-15 11:55+02:00,Departed
KL 2701,2021-10-15 11:40+02:00,2021-10-15 11:55+02:00,Departed
SU 2193,2021-10-15 11:40+02:00,2021-10-15 12:12+02:00,Departed
DL 9622,2021-10-15 11:40+02:00,2021-10-15 12:44+02:00,Departed
DL 9406,2021-10-15 11:45+02:00,2021-10-15 11:59+02:00,Departed
G3 5512,2021-10-15 11:45+02:00,2021-10-15 11:59+02:00,Departed
KQ 1415,2021-10-15 11:45+02:00,2021-10-15 11:59+02:00,Departed
MF 9791,2021-10-15 11:45+02:00,2021-10-15 11:59+02:00,Departed
VS 5527,2021-10-15 11:45+02:00,2021-10-15 11:59+02:00,Departed
DL 7509,2021-10-15 11:45+02:00,2021-10-15 12:23+02:00,Departed
KL 2605,2021-10-15 11:45+02:00,2021-10-15 12:23+02:00,Departed
DL 8189,2021-10-15 11:50+02:00,2021-10-15 11:58+02:00,Departed
DL 9650,2021-10-15 11:50+02:00,2021-10-15 11:58+02:00,Departed
SU 3201,2021-10-15 11:50+02:00,2021-10-15 11:58+02:00,Departed
EC 7903,2021-10-15 11:55+02:00,2021-10-15 13:24+02:00,Departed
QR 8202,2021-10-15 11:55+02:00,2021-10-15 11:45+02:00,Departed
ITY 121,2021-10-15 11:55+02:00,2021-10-15 11:55+02:00,Departed
CZ 7684,2021-10-15 11:55+02:00,2021-10-15 12:02+02:00,Departed
DL 9614,2021-10-15 11:55+02:00,2021-10-15 12:02+02:00,Departed
KQ 1145,2021-10-15 11:55+02:00,2021-10-15 12:02+02:00,Departed
MF 9825,2021-10-15 11:55+02:00,2021-10-15 12:02+02:00,Departed
VS 5758,2021-10-15 11:55+02:00,2021-10-15 12:02+02:00,Departed
AF 5192,2021-10-15 11:55+02:00,2021-10-15 12:05+02:00,Departed
DL 8211,2021-10-15 11:55+02:00,2021-10-15 12:05+02:00,Departed
VS 5802,2021-10-15 11:55+02:00,2021-10-15 12:05+02:00,Departed
EC 7903,2021-10-15 11:55+02:00,2021-10-15 12:50+02:00,GateClosed
B2 868,2021-10-15 12:00+02:00,2021-10-15 12:00+02:00,CanceledUncertain
DL 8181,2021-10-15 12:00+02:00,2021-10-15 12:26+02:00,Departed
VS 5778,2021-10-15 12:00+02:00,2021-10-15 12:26+02:00,Departed
CI 9399,2021-10-15 12:05+02:00,2021-10-15 12:12+02:00,Departed
DL 9533,2021-10-15 12:05+02:00,2021-10-15 12:12+02:00,Departed
GA 9530,2021-10-15 12:05+02:00,2021-10-15 12:12+02:00,Departed
KQ 1355,2021-10-15 12:05+02:00,2021-10-15 12:12+02:00,Departed
OK 4629,2021-10-15 12:05+02:00,2021-10-15 12:12+02:00,Departed
VS 5763,2021-10-15 12:05+02:00,2021-10-15 12:12+02:00,Departed
DL 7494,2021-10-15 12:05+02:00,2021-10-15 12:50+02:00,Departed
KL 2647,2021-10-15 12:05+02:00,2021-10-15 12:50+02:00,Departed
DL 9296,2021-10-15 12:10+02:00,2021-10-15 12:11+02:00,Departed
VS 7013,2021-10-15 12:10+02:00,2021-10-15 12:11+02:00,Departed
7E 715G,2021-10-15 12:12+02:00,2021-10-15 12:12+02:00,Departed
KL 2031,2021-10-15 12:15+02:00,2021-10-15 12:22+02:00,Departed
VS 6349,2021-10-15 12:15+02:00,2021-10-15 12:22+02:00,Departed
DL 9688,2021-10-15 12:15+02:00,2021-10-15 12:24+02:00,Departed
EY 7338,2021-10-15 12:15+02:00,2021-10-15 12:24+02:00,Departed
KQ 1157,2021-10-15 12:15+02:00,2021-10-15 12:24+02:00,Departed
MF 9827,2021-10-15 12:15+02:00,2021-10-15 12:24+02:00,Departed
SU 3327,2021-10-15 12:15+02:00,2021-10-15 12:24+02:00,Departed
VS 5690,2021-10-15 12:15+02:00,2021-10-15 12:24+02:00,Departed
AF 3202,2021-10-15 12:20+02:00,2021-10-15 12:24+02:00,Departed
DL 9342,2021-10-15 12:20+02:00,2021-10-15 12:24+02:00,Departed
VS 5658,2021-10-15 12:20+02:00,2021-10-15 12:24+02:00,Departed
AF 3204,2021-10-15 12:20+02:00,2021-10-15 12:24+02:00,Departed
KL 877,2021-10-15 12:20+02:00,2021-10-15 12:24+02:00,Departed
AF 3141,2021-10-15 12:20+02:00,2021-10-15 12:24+02:00,Departed
AF 6710,2021-10-15 12:20+02:00,2021-10-15 12:37+02:00,Departed
DL 9595,2021-10-15 12:20+02:00,2021-10-15 12:37+02:00,Departed
G3 5678,2021-10-15 12:20+02:00,2021-10-15 12:37+02:00,Departed
GA 9494,2021-10-15 12:20+02:00,2021-10-15 12:37+02:00,Departed
VS 5776,2021-10-15 12:20+02:00,2021-10-15 12:37+02:00,Departed
CZ 7604,2021-10-15 12:20+02:00,2021-10-15 12:40+02:00,Departed
DL 9573,2021-10-15 12:20+02:00,2021-10-15 12:40+02:00,Departed
KQ 1575,2021-10-15 12:20+02:00,2021-10-15 12:40+02:00,Departed
MF 9693,2021-10-15 12:20+02:00,2021-10-15 12:40+02:00,Departed
VS 5625,2021-10-15 12:20+02:00,2021-10-15 12:40+02:00,Departed
CX 2008,2021-10-15 12:20+02:00,2021-10-15 13:05+02:00,Delayed
DL 7479,2021-10-15 12:25+02:00,2021-10-15 13:46+02:00,Departed
HV 5135,2021-10-15 12:25+02:00,2021-10-15 13:46+02:00,Departed
DL 7479,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,GateClosed
DL 9557,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,Departed
G3 5587,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,Departed
GA 9084,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,Departed
GF 5205,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,Departed
KQ 1767,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,Departed
MF 9369,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,Departed
VS 5677,2021-10-15 12:25+02:00,2021-10-15 12:25+02:00,Departed
AF 3162,2021-10-15 12:25+02:00,2021-10-15 12:36+02:00,Departed
DL 9397,2021-10-15 12:25+02:00,2021-10-15 12:36+02:00,Departed
VS 6867,2021-10-15 12:25+02:00,2021-10-15 12:36+02:00,Departed
AF 3159,2021-10-15 12:25+02:00,2021-10-15 12:42+02:00,Departed
DL 9382,2021-10-15 12:25+02:00,2021-10-15 12:42+02:00,Departed
VS 6845,2021-10-15 12:25+02:00,2021-10-15 12:42+02:00,Departed
AF 8233,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
CI 9377,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
CZ 7627,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
DL 9333,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
G3 5653,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
GA 9538,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
MF 9783,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
MK 7593,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
VS 5513,2021-10-15 12:25+02:00,2021-10-15 12:44+02:00,Departed
TK 7769,2021-10-15 12:30+02:00,2021-10-15 12:30+02:00,GateClosed
CA 1038,2021-10-15 12:30+02:00,2021-10-15 12:30+02:00,Canceled
KL 1873,2021-10-15 12:30+02:00,2021-10-15 12:39+02:00,Departed
CZ 7687,2021-10-15 12:30+02:00,2021-10-15 12:39+02:00,Departed
DL 9674,2021-10-15 12:30+02:00,2021-10-15 12:39+02:00,Departed
MF 9733,2021-10-15 12:30+02:00,2021-10-15 12:39+02:00,Departed
VS 5768,2021-10-15 12:30+02:00,2021-10-15 12:39+02:00,Departed
DL 7512,2021-10-15 12:30+02:00,2021-10-15 12:40+02:00,Departed
KL 2607,2021-10-15 12:30+02:00,2021-10-15 12:40+02:00,Departed
ITY 107,2021-10-15 12:34+02:00,2021-10-15 12:34+02:00,Departed
AF 8243,2021-10-15 12:35+02:00,2021-10-15 12:35+02:00,GateClosed
U2 2158,2021-10-15 12:35+02:00,2021-10-15 12:35+02:00,Canceled
CZ 7664,2021-10-15 12:35+02:00,2021-10-15 12:41+02:00,Departed
DL 9291,2021-10-15 12:35+02:00,2021-10-15 12:41+02:00,Departed
G3 5564,2021-10-15 12:35+02:00,2021-10-15 12:41+02:00,Departed
SU 3357,2021-10-15 12:35+02:00,2021-10-15 12:41+02:00,Departed
VS 5729,2021-10-15 12:35+02:00,2021-10-15 12:41+02:00,Departed
EC 4564,2021-10-15 12:35+02:00,2021-10-15 12:56+02:00,Departed
PHTDX,2021-10-15 12:40+02:00,2021-10-15 12:40+02:00,Departed
EC 7953,2021-10-15 12:40+02:00,2021-10-15 12:47+02:00,Departed
ECA 31C,2021-10-15 12:44+02:00,2021-10-15 12:44+02:00,Departed
G3 5503,2021-10-15 12:50+02:00,2021-10-15 14:08+02:00,Departed
KL 705,2021-10-15 12:50+02:00,2021-10-15 14:08+02:00,Departed
BT 6014,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
CI 9497,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
DL 9298,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
G3 5667,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
GA 9748,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
JU 7640,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
KQ 1075,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
MF 9759,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
SU 3381,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
VS 7005,2021-10-15 12:50+02:00,2021-10-15 12:51+02:00,Departed
CZ 308,2021-10-15 12:50+02:00,2021-10-15 12:53+02:00,Departed
KL 4301,2021-10-15 12:50+02:00,2021-10-15 12:53+02:00,Departed
CM 8057,2021-10-15 12:55+02:00,2021-10-15 14:01+02:00,Departed
AF 8225,2021-10-15 12:55+02:00,2021-10-15 14:01+02:00,Departed
TK 7861,2021-10-15 12:55+02:00,2021-10-15 13:34+02:00,Departed
KL 757,2021-10-15 12:55+02:00,2021-10-15 14:01+02:00,Departed
DL 9443,2021-10-15 13:00+02:00,2021-10-15 13:00+02:00,Boarding
SU 3415,2021-10-15 13:00+02:00,2021-10-15 13:00+02:00,Boarding
EK 9920,2021-10-15 13:00+02:00,2021-10-15 13:00+02:00,Departed
AF 5190,2021-10-15 13:00+02:00,2021-10-15 13:05+02:00,Departed
DL 9585,2021-10-15 13:00+02:00,2021-10-15 13:05+02:00,Departed
DL 9256,2021-10-15 13:05+02:00,2021-10-15 13:55+02:00,Departed
KQ 1039,2021-10-15 13:05+02:00,2021-10-15 13:55+02:00,Departed
VS 5615,2021-10-15 13:05+02:00,2021-10-15 13:55+02:00,Departed
KL 1039,2021-10-15 13:05+02:00,2021-10-15 13:55+02:00,Departed
AF 6696,2021-10-15 13:05+02:00,2021-10-15 13:05+02:00,GateClosed
DL 9384,2021-10-15 13:05+02:00,2021-10-15 13:05+02:00,GateClosed
VS 6835,2021-10-15 13:05+02:00,2021-10-15 13:05+02:00,GateClosed
DL 9554,2021-10-15 13:10+02:00,2021-10-15 13:18+02:00,Departed
GA 9216,2021-10-15 13:10+02:00,2021-10-15 13:18+02:00,Departed
G3 8549,2021-10-15 13:10+02:00,2021-10-15 13:18+02:00,Departed
MF 9389,2021-10-15 13:10+02:00,2021-10-15 13:18+02:00,Departed
MU 1583,2021-10-15 13:10+02:00,2021-10-15 13:18+02:00,Departed
VS 5662,2021-10-15 13:10+02:00,2021-10-15 13:18+02:00,Departed
KL 1857,2021-10-15 13:10+02:00,2021-10-15 13:18+02:00,Departed
DL 9284,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,GateClosed
DL 9554,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,Boarding
EY 7329,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,GateClosed
G3 8549,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,Boarding
G3 8551,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,GateClosed
GA 9216,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,Boarding
MF 9389,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,Boarding
MF 9719,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,GateClosed
MU 1583,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,Boarding
MU 1607,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,GateClosed
UX 3785,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,GateClosed
VS 5662,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,Boarding
VS 5708,2021-10-15 13:10+02:00,2021-10-15 13:10+02:00,GateClosed
DL 9381,2021-10-15 13:15+02:00,2021-10-15 13:25+02:00,Departed
AF 3233,2021-10-15 13:15+02:00,2021-10-15 13:25+02:00,Departed
VS 5716,2021-10-15 13:15+02:00,2021-10-15 13:25+02:00,Departed
KL 1497,2021-10-15 13:15+02:00,2021-10-15 13:25+02:00,Departed
AF 3233,2021-10-15 13:15+02:00,2021-10-15 13:15+02:00,Boarding
DL 9381,2021-10-15 13:15+02:00,2021-10-15 13:15+02:00,Boarding
VS 5716,2021-10-15 13:15+02:00,2021-10-15 13:15+02:00,Boarding
KL 3180,2021-10-15 13:15+02:00,2021-10-15 13:15+02:00,GateClosed
DL 9348,2021-10-15 13:25+02:00,2021-10-15 13:58+02:00,Departed
AF 6698,2021-10-15 13:25+02:00,2021-10-15 13:58+02:00,Departed
VS 6837,2021-10-15 13:25+02:00,2021-10-15 13:58+02:00,Departed
KL 641,2021-10-15 13:25+02:00,2021-10-15 13:58+02:00,Departed
EC 7915,2021-10-15 13:25+02:00,2021-10-15 14:14+02:00,Departed
EC 7947,2021-10-15 13:30+02:00,2021-10-15 13:33+02:00,Departed
DL 8186,2021-10-15 13:35+02:00,2021-10-15 13:37+02:00,Departed
DL 8192,2021-10-15 13:35+02:00,2021-10-15 13:31+02:00,Departed
EY 918,2021-10-15 13:35+02:00,2021-10-15 13:33+02:00,Departed
KQ 1375,2021-10-15 13:35+02:00,2021-10-15 13:31+02:00,Departed
KL 1679,2021-10-15 13:35+02:00,2021-10-15 13:37+02:00,Departed
KL 1375,2021-10-15 13:35+02:00,2021-10-15 13:31+02:00,Departed
OOGLM,2021-10-15 13:36+02:00,2021-10-15 13:36+02:00,Departed
AF 6712,2021-10-15 13:45+02:00,2021-10-15 13:56+02:00,Departed
EC 7893,2021-10-15 13:45+02:00,2021-10-15 13:44+02:00,Departed
VS 5618,2021-10-15 13:45+02:00,2021-10-15 13:56+02:00,Departed
DY 1257,2021-10-15 13:45+02:00,2021-10-15 13:51+02:00,Departed
KL 1509,2021-10-15 13:45+02:00,2021-10-15 13:56+02:00,Departed
UX 3764,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
VS 5733,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
AR 7817,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
DL 9607,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
G3 5664,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
GA 9015,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
KL 1703,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
KQ 1703,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
MF 9709,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
PS 9403,2021-10-15 13:50+02:00,2021-10-15 14:31+02:00,Departed
EC 2726,2021-10-15 13:55+02:00,2021-10-15 13:59+02:00,Departed
RU 536,2021-10-15 13:55+02:00,2021-10-15 13:55+02:00,Canceled
TP 673,2021-10-15 13:55+02:00,2021-10-15 14:02+02:00,Departed
NJE 9GP,2021-10-15 13:56+02:00,2021-10-15 13:56+02:00,Departed
MH 7979,2021-10-15 14:00+02:00,2021-10-15 14:31+02:00,Departed
AF 3133,2021-10-15 14:05+02:00,2021-10-15 14:28+02:00,Departed
AF 3230,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
CI 9483,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
DL 9079,2021-10-15 14:05+02:00,2021-10-15 14:28+02:00,Departed
DL 9219,2021-10-15 14:05+02:00,2021-10-15 14:28+02:00,Departed
DL 9310,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
DL 9485,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
KQ 1169,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
MF 9901,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
VS 5795,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
VS 5859,2021-10-15 14:05+02:00,2021-10-15 14:28+02:00,Departed
EY 7401,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
GA 9774,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
KL 1169,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
MF 9915,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
MH 5701,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
UX 3793,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
VS 5714,2021-10-15 14:05+02:00,2021-10-15 14:13+02:00,Departed
U2 1838,2021-10-15 14:05+02:00,2021-10-15 14:27+02:00,Departed
KL 2689,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
HV 5661,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
DL 7482,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
KL 1503,2021-10-15 14:05+02:00,2021-10-15 14:11+02:00,Departed
KL 1713,2021-10-15 14:05+02:00,2021-10-15 14:28+02:00,Departed
KL 419,2021-10-15 14:05+02:00,2021-10-15 14:28+02:00,Departed
CD 593,2021-10-15 14:10+02:00,2021-10-15 14:22+02:00,Departed
FI 501,2021-10-15 14:10+02:00,2021-10-15 14:17+02:00,Departed
VY 1375,2021-10-15 14:10+02:00,2021-10-15 14:19+02:00,Departed
AF 3184,2021-10-15 14:15+02:00,2021-10-15 14:27+02:00,Departed
DL 9355,2021-10-15 14:15+02:00,2021-10-15 14:27+02:00,Departed
EY 5834,2021-10-15 14:15+02:00,2021-10-15 14:37+02:00,Departed
KL 2758,2021-10-15 14:15+02:00,2021-10-15 14:21+02:00,Departed
OU 5901,2021-10-15 14:15+02:00,2021-10-15 14:27+02:00,Departed
SV 6310,2021-10-15 14:15+02:00,2021-10-15 14:37+02:00,Departed
OR 603,2021-10-15 14:15+02:00,2021-10-15 14:15+02:00,Departed
KL 1941,2021-10-15 14:15+02:00,2021-10-15 14:27+02:00,Departed
CI 9393,2021-10-15 14:15+02:00,2021-10-15 14:37+02:00,Departed
