"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"95";"Vueling";"VY 8301";2021-11-02 09:25:00;2021-11-02 09:20:00;"Departed";"LEBL";"Airbus A321-200 (Sharklets)";-5
"96";"Vueling";"VY 6295";2021-10-16 09:20:00;2021-10-16 09:56:00;"Departed";"LIRF";"Airbus A320-200 (Sharklets)";36
"97";"Vueling";"VY 1375";2021-10-11 12:10:00;2021-10-11 12:12:00;"Departed";"LEAL";"Airbus A320-100/200";2
"98";"Vueling";"VY 6295";2021-10-30 09:20:00;2021-10-30 09:49:00;"Departed";"LIRF";"Airbus A320-200 (Sharklets)";29
"99";"Vueling";"VY 8367";2022-01-01 07:00:00;2022-01-01 07:09:00;"Departed";"LEMG";"Airbus A321-200 (Sharklets)";9
"100";"Vueling";"VY 8301";2021-11-06 09:25:00;2021-11-06 09:23:00;"Departed";"LEBL";"Airbus A319";-2
"101";"Vueling";"VY 6293";2021-10-31 16:05:00;2021-10-31 16:12:00;"Departed";"LIRF";"Airbus A320-100/200";7
"102";"Vueling";"VY 6293";2021-10-13 15:25:00;2021-10-13 15:27:00;"Departed";"LIRF";"Airbus A320-200 (Sharklets)";2
"103";"Vueling";"VY 8308";2021-11-02 18:00:00;2021-11-02 17:56:00;"Departed";"LEBL";"Airbus A320";-4
"104";"Vueling";"VY 8301";2021-10-12 08:15:00;2021-10-12 08:24:00;"Departed";"LEBL";"Airbus A321-100/200";9
"105";"Vueling";"VY 8301";2021-10-19 08:15:00;2021-10-19 08:30:00;"Departed";"LEBL";"Airbus A320-100/200";15
"106";"Vueling";"VY 8367";2021-10-14 17:55:00;2021-10-14 18:17:00;"Departed";"LEMG";"Airbus A320-200 (Sharklets)";22
"107";"Vueling";"VY 1375";2021-10-14 18:40:00;2021-10-14 18:44:00;"Departed";"LEAL";"Airbus A320-100/200";4
"108";"Vueling";"VY 1375";2022-01-02 10:35:00;2022-01-02 10:31:00;"Departed";"LEAL";"Airbus A320";-4
