"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"781";"Austrian";"OS 7210";2021-10-31 20:50:00;2021-10-31 20:50:00;"Departed";"LOWW";"Airbus A319";0
"782";"Austrian";"OS 7395";2021-10-31 19:45:00;2021-10-31 19:45:00;"Departed";"LPPT";"Airbus A321-100/200";0
"783";"Austrian";"OS 7228";2021-11-05 07:10:00;2021-11-05 07:10:00;"Departed";"LOWG";"Airbus A319";0
"784";"Austrian";"OS 7260";2021-11-05 05:50:00;2021-11-05 05:50:00;"Departed";"LOWW";"Airbus A320";0
"785";"Austrian";"OS 128";2021-11-05 06:50:00;2021-11-05 06:50:00;"Departed";"LOWW";"Airbus A320-100/200";0
"786";"Austrian";"OS 7204";2021-11-17 10:50:00;2021-11-17 10:50:00;"Departed";"LOWW";"Airbus A320 NEO";0
"787";"Austrian";"OS 126";2021-11-02 19:05:00;2021-11-02 19:05:00;"Departed";"LOWW";"Airbus A320";0
"788";"Austrian";"OS 7433";2021-12-11 20:40:00;2021-12-11 20:40:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"789";"Austrian";"OS 7443";2021-12-11 20:40:00;2021-12-11 20:40:00;"Departed";"EFHK";"Airbus A320 NEO";0
"790";"Austrian";"OS 7309";2021-11-01 15:25:00;2021-11-01 15:45:00;"Departed";"EGPH";"Airbus A320";20
"791";"Austrian";"OS 7206";2021-11-01 15:50:00;2021-11-01 15:50:00;"Departed";"LOWW";"Airbus A320";0
"792";"Austrian";"OS 7457";2021-11-01 15:50:00;2021-11-01 15:50:00;"Departed";"LEMD";"Airbus A321-100/200";0
"793";"Austrian";"OS 7246";2021-10-27 07:25:00;2021-10-27 07:40:00;"Departed";"LOWS";"Embraer EMB 190";15
"794";"Austrian";"OS 7371";2021-10-27 07:45:00;2021-10-27 07:45:00;"Departed";"EGCC";"Airbus A320-200 (Sharklets)";0
"795";"Austrian";"OS 7439";2021-10-27 07:25:00;2021-10-27 07:45:00;"Departed";"EFHK";"Airbus A320 NEO";20
"796";"Austrian";"OS 7455";2021-10-27 07:30:00;2021-10-27 07:55:00;"Departed";"LEMD";"Airbus A321-100/200";25
"797";"Austrian";"OS 7469";2021-10-27 07:50:00;2021-10-27 08:20:00;"Departed";"EIDW";"Airbus A321-100/200";30
"798";"Austrian";"OS 7307";2021-10-27 08:10:00;2021-10-27 08:10:00;"Departed";"EGPH";"Airbus A320 NEO";0
"799";"Austrian";"OS 7319";2021-10-27 08:30:00;2021-10-27 08:30:00;"Departed";"KLAX";"Boeing 747-8 Intercontinental";0
"800";"Austrian";"OS 7323";2021-10-27 08:45:00;2021-10-27 08:45:00;"Departed";"KMIA";"Boeing 747-8 Intercontinental";0
"801";"Austrian";"OS 8205";2021-10-27 08:10:00;2021-10-27 08:10:00;"Departed";"CYUL";"Boeing 777-300ER";0
"802";"Austrian";"OS 7325";2021-10-27 08:35:00;2021-10-27 08:35:00;"Departed";"KSFO";"Boeing 747-8 Intercontinental";0
"803";"Austrian";"OS 122";2021-10-27 07:50:00;2021-10-27 07:50:00;"Departed";"LOWW";"Airbus A321-100/200";0
"804";"Austrian";"OS 7210";2021-11-14 20:20:00;2021-11-14 20:20:00;"Departed";"LOWW";"Airbus A320-200 (Sharklets)";0
"805";"Austrian";"OS 7248";2021-11-14 20:30:00;2021-11-14 20:30:00;"Departed";"LOWS";"Embraer EMB 190";0
"806";"Austrian";"OS 7230";2021-11-14 20:40:00;2021-11-14 20:40:00;"Departed";"LOWG";"Embraer EMB 190";0
"807";"Austrian";"OS 126";2021-11-01 19:05:00;2021-11-01 19:05:00;"Departed";"LOWW";"Airbus A320-100/200";0
"808";"Austrian";"OS 7483";2021-11-23 15:25:00;2021-11-23 15:25:00;"Departed";"ESGG";"Canadair CRJ 900";0
"809";"Austrian";"OS 7303";2021-10-28 18:50:00;2021-10-28 18:50:00;"Departed";"LEBB";"Airbus A319";0
"810";"Austrian";"OS 7395";2021-10-28 19:00:00;2021-10-28 19:00:00;"Departed";"LPPT";"Airbus A321-100/200";0
"811";"Austrian";"OS 7459";2021-10-28 19:00:00;2021-10-28 19:00:00;"Departed";"LEMD";"Airbus A321-100/200";0
"812";"Austrian";"OS 126";2021-10-28 18:10:00;2021-10-28 18:10:00;"Departed";"LOWW";"Airbus A320-100/200";0
"813";"Austrian";"OS 7321";2022-01-15 12:35:00;2022-01-15 12:35:00;"Departed";"MMMX";"Boeing 747-200 Mixed Configuration";0
"814";"Austrian";"OS 7421";2022-01-15 12:50:00;2022-01-15 12:50:00;"Departed";"EETN";"Airbus A319";0
"815";"Austrian";"OS 7443";2022-01-12 20:40:00;2022-01-12 20:40:00;"Departed";"EFHK";"Airbus A320";0
"816";"Austrian";"OS 7230";2021-11-12 20:40:00;2021-11-12 20:40:00;"Departed";"LOWG";"Embraer EMB 190";0
"817";"Austrian";"OS 7248";2021-11-12 20:30:00;2021-11-12 20:30:00;"Departed";"LOWS";"Embraer EMB 190";0
"818";"Austrian";"OS 7210";2021-11-12 20:20:00;2021-11-12 20:20:00;"Departed";"LOWW";"Airbus A320 NEO";0
"819";"Austrian";"OS 7305";2021-11-01 14:00:00;2021-11-01 14:00:00;"Departed";"LEBB";"Airbus A321-100/200";0
"820";"Austrian";"OS 7371";2021-10-23 07:45:00;2021-10-23 07:45:00;"Departed";"EGCC";"Airbus A320-100/200";0
"821";"Austrian";"OS 122";2021-10-23 07:50:00;2021-10-23 08:10:00;"Departed";"LOWW";"Airbus A320-100/200";20
"822";"Austrian";"OS 7469";2021-10-23 07:50:00;2021-10-23 08:10:00;"Departed";"EIDW";"Airbus A320 NEO";20
"823";"Austrian";"OS 7307";2021-10-23 08:10:00;2021-10-23 08:10:00;"Departed";"EGPH";"Airbus A320-100/200";0
"824";"Austrian";"OS 8205";2021-10-23 08:10:00;2021-10-23 08:10:00;"Departed";"CYUL";"Boeing 777-300ER";0
"825";"Austrian";"OS 8281";2021-10-23 08:15:00;2021-10-23 08:15:00;"Departed";"CYYZ";"Boeing 777-300ER";0
"826";"Austrian";"OS 7319";2021-10-23 08:30:00;2021-10-23 08:30:00;"Departed";"KLAX";"Boeing 747-8 Intercontinental";0
"827";"Austrian";"OS 7323";2021-10-23 08:45:00;2021-10-23 08:45:00;"Departed";"KMIA";"Boeing 747-8 Intercontinental";0
"828";"Austrian";"OS 7325";2021-10-23 08:35:00;2021-10-23 08:35:00;"Departed";"KSFO";"Boeing 747-8 Intercontinental";0
"829";"Austrian";"OS 7230";2021-11-01 20:40:00;2021-11-01 20:40:00;"Departed";"LOWG";"Embraer EMB 190";0
"830";"Austrian";"OS 7248";2021-11-01 20:30:00;2021-11-01 20:30:00;"Departed";"LOWS";"Embraer EMB 190";0
"831";"Austrian";"OS 7315";2021-11-01 20:55:00;2021-11-01 20:55:00;"Departed";"FAOR";"Boeing 747-200";0
"832";"Austrian";"OS 7375";2021-11-01 20:50:00;2021-11-01 20:50:00;"Departed";"EGCC";"Airbus A320";0
"833";"Austrian";"OS 7433";2021-11-01 20:40:00;2021-11-01 20:40:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"834";"Austrian";"OS 7443";2021-11-01 20:40:00;2021-11-01 20:40:00;"Departed";"EFHK";"Airbus A320";0
"835";"Austrian";"OS 7210";2021-11-01 20:50:00;2021-11-01 20:50:00;"Departed";"LOWW";"Airbus A320-200 (Sharklets)";0
"836";"Austrian";"OS 128";2021-10-30 05:50:00;2021-10-30 05:50:00;"Departed";"LOWW";"Airbus A320-100/200";0
"837";"Austrian";"OS 7485";2021-10-30 07:15:00;2021-10-30 07:15:00;"Departed";"ESGG";"Airbus A321-100/200";0
"838";"Austrian";"OS 7228";2021-12-13 07:10:00;2021-12-13 07:10:00;"Departed";"LOWG";"Airbus A319";0
"839";"Austrian";"OS 7327";2021-12-13 07:40:00;2021-12-13 07:40:00;"Departed";"LPPT";"Airbus A319";0
"840";"Austrian";"OS 7479";2021-11-18 10:35:00;2021-11-18 10:35:00;"Departed";"ESGG";"Airbus A320";0
"841";"Austrian";"OS 7204";2021-10-28 09:50:00;2021-10-28 09:50:00;"Departed";"LOWW";"Embraer EMB 190";0
"842";"Austrian";"OS 7479";2021-10-28 10:30:00;2021-10-28 10:30:00;"Departed";"ESGG";"Airbus A320";0
"843";"Austrian";"OS 130";2021-10-28 10:50:00;2021-10-28 10:50:00;"Departed";"LOWW";"Airbus A320-100/200";0
"844";"Austrian";"OS 7335";2021-10-28 11:05:00;2021-10-28 11:05:00;"Departed";"EGCC";"Airbus A319";0
"845";"Austrian";"OS 7309";2021-12-12 15:25:00;2021-12-12 15:25:00;"Departed";"EGPH";"Airbus A319";0
"846";"Austrian";"OS 7483";2021-12-12 15:25:00;2021-12-12 15:25:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"847";"Austrian";"OS 7226";2021-12-17 11:20:00;2021-12-17 11:20:00;"Departed";"LOWG";"Embraer EMB 190";0
"848";"Austrian";"OS 7307";2021-11-05 09:50:00;2021-11-05 09:50:00;"Departed";"EGPH";"Airbus A320";0
"849";"Austrian";"OS 7479";2021-11-05 10:35:00;2021-11-05 10:35:00;"Departed";"ESGG";"Airbus A320";0
"850";"Austrian";"OS 7204";2021-11-05 10:50:00;2021-11-05 10:50:00;"Departed";"LOWW";"Airbus A320-100/200";0
"851";"Austrian";"OS 7413";2021-11-05 10:55:00;2021-11-05 10:55:00;"Departed";"LEMG";"Airbus A321-100/200";0
