"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"459";"Austrian";"OS 195";2021-12-12 16:35:00;2021-12-12 16:40:00;"Departed";"EDDK";"Embraer 195";5
"460";"Austrian";"OS 575";2021-12-12 16:35:00;2021-12-12 16:41:00;"Departed";"LSGG";"Embraer 195";6
"461";"Austrian";"OS 125";2021-12-12 16:35:00;2021-12-12 16:45:00;"Departed";"EDDF";"Airbus A320";10
"462";"Austrian";"OS 455";2021-12-12 16:30:00;2021-12-12 16:36:00;"Departed";"EGLL";"Airbus A320";6
"463";"Austrian";"OS 355";2021-12-12 16:30:00;2021-12-12 16:44:00;"Departed";"EBBR";"Airbus A320";14
"464";"Austrian";"OS 455";2021-12-12 16:30:00;2021-12-12 16:36:00;"Departed";"EGLL";"Airbus A320";6
"465";"Austrian";"OS 355";2021-12-12 16:30:00;2021-12-12 16:44:00;"Departed";"EBBR";"Airbus A320";14
"466";"Austrian";"OS 355";2021-12-12 16:30:00;2021-12-12 16:44:00;"Departed";"EBBR";"Airbus A320";14
"467";"Austrian";"OS 455";2021-12-12 16:30:00;2021-12-12 16:36:00;"Departed";"EGLL";"Airbus A320";6
"468";"Austrian";"OS 355";2021-12-12 16:30:00;2021-12-12 16:44:00;"Departed";"EBBR";"Airbus A320";14
"469";"Austrian";"OS 213";2021-12-12 16:25:00;2021-12-12 16:32:00;"Departed";"EDDN";"Embraer 195";7
"470";"Austrian";"OS 155";2021-12-12 16:25:00;2021-12-12 16:34:00;"Departed";"EDDL";"Airbus A320";9
"471";"Austrian";"OS 393";2021-12-12 16:25:00;2021-12-12 16:35:00;"Departed";"LEBL";"Airbus A320";10
"472";"Austrian";"OS 235";2021-12-12 16:25:00;2021-12-12 16:37:00;"Departed";"EDDB";"Airbus A320";12
"473";"Austrian";"OS 213";2021-12-12 16:25:00;2021-12-12 16:32:00;"Departed";"EDDN";"Embraer 195";7
"474";"Austrian";"OS 155";2021-12-12 16:25:00;2021-12-12 16:34:00;"Departed";"EDDL";"Airbus A320";9
"475";"Austrian";"OS 393";2021-12-12 16:25:00;2021-12-12 16:35:00;"Departed";"LEBL";"Airbus A320";10
"476";"Austrian";"OS 235";2021-12-12 16:25:00;2021-12-12 16:37:00;"Departed";"EDDB";"Airbus A320";12
"477";"Austrian";"OS 213";2021-12-12 16:25:00;2021-12-12 16:32:00;"Departed";"EDDN";"Embraer 195";7
"478";"Austrian";"OS 155";2021-12-12 16:25:00;2021-12-12 16:34:00;"Departed";"EDDL";"Airbus A320";9
"479";"Austrian";"OS 393";2021-12-12 16:25:00;2021-12-12 16:35:00;"Departed";"LEBL";"Airbus A320";10
"480";"Austrian";"OS 235";2021-12-12 16:25:00;2021-12-12 16:37:00;"Departed";"EDDB";"Airbus A320";12
"481";"Austrian";"OS 417";2021-12-12 16:20:00;2021-12-12 16:27:00;"Departed";"LFPG";"Airbus A320";7
"482";"Austrian";"OS 407";2021-12-12 16:20:00;2021-12-12 16:31:00;"Departed";"LFLL";"Embraer 195";11
"483";"Austrian";"OS 375";2021-12-12 16:20:00;2021-12-12 16:36:00;"Departed";"EHAM";"Embraer 195";16
"484";"Austrian";"OS 417";2021-12-12 16:20:00;2021-12-12 16:27:00;"Departed";"LFPG";"Airbus A320";7
"485";"Austrian";"OS 417";2021-12-12 16:20:00;2021-12-12 16:27:00;"Departed";"LFPG";"Airbus A320";7
"486";"Austrian";"OS 407";2021-12-12 16:20:00;2021-12-12 16:31:00;"Departed";"LFLL";"Embraer 195";11
"487";"Austrian";"OS 375";2021-12-12 16:20:00;2021-12-12 16:36:00;"Departed";"EHAM";"Embraer 195";16
"488";"Austrian";"OS 417";2021-12-12 16:20:00;2021-12-12 16:27:00;"Departed";"LFPG";"Airbus A320";7
"489";"Austrian";"OS 407";2021-12-12 16:20:00;2021-12-12 16:31:00;"Departed";"LFLL";"Embraer 195";11
"490";"Austrian";"OS 375";2021-12-12 16:20:00;2021-12-12 16:36:00;"Departed";"EHAM";"Embraer 195";16
"491";"Austrian";"OS 641";2021-11-25 21:30:00;2021-11-25 21:39:00;"Departed";"UDYZ";"Airbus A319";9
"492";"Austrian";"OS 737";2021-11-25 21:10:00;2021-11-25 21:21:00;"Departed";"LYBE";"Embraer 195";11
"493";"Austrian";"OS 767";2021-11-25 21:05:00;2021-11-25 21:18:00;"Departed";"LROP";"Airbus A320";13
"494";"Austrian";"OS 711";2021-11-25 21:05:00;2021-11-25 21:20:00;"Departed";"LKPR";"Embraer 195";15
"495";"Austrian";"OS 913";2021-11-25 20:55:00;2021-11-25 21:01:00;"Departed";"LOWI";"Embraer 195";6
"496";"Austrian";"OS 759";2021-11-25 20:55:00;2021-11-25 21:08:00;"Departed";"LQSA";"Embraer 195";13
"497";"Austrian";"OS 667";2021-11-25 20:50:00;2021-11-25 21:17:00;"Departed";"UKBB";"Airbus A320";27
"498";"Austrian";"OS 627";2021-11-25 20:45:00;2021-11-25 20:47:00;"Departed";"EPWA";"Embraer 195";2
"499";"Austrian";"OS 605";2021-11-25 20:30:00;2021-11-25 20:35:00;"Departed";"UUDD";"Airbus A320";5
"500";"Austrian";"OS 317";2021-11-25 20:00:00;2021-11-25 20:08:00;"Departed";"ESSA";"Airbus A320";8
"501";"Austrian";"OS 239";2021-11-25 19:55:00;2021-11-25 20:05:00;"Departed";"EDDB";"Airbus A320";10
"502";"Austrian";"OS 419";2021-11-25 19:25:00;2021-11-25 19:35:00;"Departed";"LFPG";"Airbus A320";10
"503";"Austrian";"OS 859";2021-11-25 19:15:00;2021-11-25 19:21:00;"Departed";"LLBG";"Airbus A320";6
"504";"Austrian";"OS 457";2021-11-25 19:15:00;2021-11-25 19:24:00;"Departed";"EGLL";"Airbus A320";9
"505";"Austrian";"OS 631";2021-11-25 17:05:00;2021-11-25 17:14:00;"Departed";"EPWA";"Embraer 195";9
"506";"Austrian";"OS 549";2021-11-25 16:50:00;2021-11-25 16:52:00;"Departed";"LIPE";"Embraer 195";2
"507";"Austrian";"OS 565";2021-11-25 16:50:00;2021-11-25 16:58:00;"Departed";"LSZH";"Airbus A319";8
"508";"Austrian";"OS 187";2021-11-25 16:45:00;2021-11-25 16:57:00;"Departed";"EDDS";"Embraer 195";12
"509";"Austrian";"OS 295";2021-11-25 16:45:00;2021-11-25 16:50:00;"Departed";"EDDV";"Embraer 195";5
"510";"Austrian";"OS 505";2021-11-25 16:45:00;2021-11-25 16:54:00;"Departed";"LIRF";"Embraer 195";9
"511";"Austrian";"OS 305";2021-11-25 16:40:00;2021-11-25 16:49:00;"Departed";"EKCH";"Embraer 195";9
"512";"Austrian";"OS 315";2021-11-25 16:40:00;2021-11-25 16:45:00;"Departed";"ESSA";"Embraer 195";5
"513";"Austrian";"OS 473";2021-11-25 16:40:00;2021-11-25 16:53:00;"Departed";"LFSB";"Embraer 195";13
"514";"Austrian";"OS 575";2021-11-25 16:35:00;2021-11-25 16:43:00;"Departed";"LSGG";"Embraer 195";8
"515";"Austrian";"OS 355";2021-11-25 16:30:00;2021-11-25 17:13:00;"Departed";"EBBR";"Embraer 195";43
"516";"Austrian";"OS 115";2021-11-25 16:30:00;2021-11-25 16:46:00;"Departed";"EDDM";"Embraer 195";16
"517";"Austrian";"OS 455";2021-11-25 16:30:00;2021-11-25 16:44:00;"Departed";"EGLL";"Airbus A320";14
"518";"Austrian";"OS 235";2021-11-25 16:25:00;2021-11-25 16:56:00;"Departed";"EDDB";"Airbus A320";31
"519";"Austrian";"OS 417";2021-11-25 16:20:00;2021-11-25 16:26:00;"Departed";"LFPG";"Airbus A320-100/200";6
"520";"Austrian";"OS 375";2021-11-25 16:20:00;2021-11-25 16:29:00;"Departed";"EHAM";"Airbus A320-100/200";9
"521";"Austrian";"OS 25";2021-11-25 14:45:00;2021-11-25 15:00:00;"Departed";"VTBS";"Boeing 777-200";15
"522";"Austrian";"OS 131";2021-11-25 14:10:00;2021-11-25 14:10:00;"Departed";"EDDF";"Airbus A320";0
"523";"Austrian";"OS 963";2021-11-25 12:10:00;2021-11-25 12:10:00;"Departed";"LOWG";"Embraer 195";0
"524";"Austrian";"OS 773";2021-11-25 12:10:00;2021-11-25 12:18:00;"Departed";"LYBE";"Embraer 195";8
"525";"Austrian";"OS 229";2021-11-25 12:05:00;2021-11-25 12:11:00;"Departed";"EDDB";"Airbus A320";6
"526";"Austrian";"OS 381";2021-11-25 12:05:00;2021-11-25 12:14:00;"Departed";"UKLL";"Embraer 195";9
"527";"Austrian";"OS 727";2021-11-25 11:55:00;2021-11-25 12:02:00;"Departed";"LYPG";"Embraer 195";7
"528";"Austrian";"OS 905";2021-11-25 11:55:00;2021-11-25 11:56:00;"Departed";"LOWI";"Embraer 195";1
"529";"Austrian";"OS 797";2021-11-25 11:50:00;2021-11-25 12:06:00;"Departed";"LBSF";"Embraer 195";16
"530";"Austrian";"OS 655";2021-11-25 11:45:00;2021-11-25 11:57:00;"Departed";"LUKK";"Embraer 195";12
"531";"Austrian";"OS 173";2021-11-25 11:40:00;2021-11-25 11:52:00;"Departed";"EDDH";"Airbus A319";12
"532";"Austrian";"OS 777";2021-11-25 11:35:00;2021-11-25 11:47:00;"Departed";"BKPR";"Embraer 195";12
"533";"Austrian";"OS 791";2021-11-25 11:35:00;2021-11-25 11:44:00;"Departed";"LROP";"Airbus A320";9
"534";"Austrian";"OS 809";2021-11-25 11:35:00;2021-11-25 11:43:00;"Departed";"LGTS";"Airbus A319";8
"535";"Austrian";"OS 831";2021-11-25 11:30:00;2021-11-25 11:45:00;"Departed";"LCLK";"Airbus A320";15
"536";"Austrian";"OS 661";2021-11-25 11:05:00;2021-11-25 11:40:00;"Delayed";"UKBB";"Embraer 195";35
"537";"Austrian";"OS 661";2021-11-25 11:05:00;2021-11-25 11:55:00;"Departed";"UKBB";"Embraer 195";50
"538";"Austrian";"OS 9505";2021-11-25 10:30:00;2021-11-25 10:49:00;"Departed";"GCTS";"Airbus A320";19
"539";"Austrian";"OS 801";2021-11-25 10:00:00;2021-11-25 10:02:00;"Departed";"LGAV";"Airbus A320";2
"540";"Austrian";"OS 9503";2021-11-25 09:55:00;2021-11-25 10:10:00;"Departed";"GCLP";"Airbus A320";15
"541";"Austrian";"OS 87";2021-11-25 09:45:00;2021-11-25 10:08:00;"Departed";"KJFK";"Boeing 767-300 (winglets)";23
"542";"Austrian";"OS 95";2021-11-25 09:40:00;2021-11-25 09:58:00;"Departed";"MMUN";"Boeing 777-200";18
"543";"Austrian";"OS 93";2021-11-25 09:35:00;2021-11-25 09:49:00;"Departed";"KIAD";"Boeing 767-300 (winglets)";14
"544";"Austrian";"OS 829";2021-11-25 09:20:00;2021-11-25 09:23:00;"Departed";"ORER";"Airbus A320-100/200";3
"545";"Austrian";"OS 65";2021-11-25 09:15:00;2021-11-25 10:22:00;"Departed";"KORD";"Boeing 767-300";67
"546";"Austrian";"OS 65";2021-11-25 09:15:00;2021-11-25 09:30:00;"Delayed";"KORD";"Boeing 767-300 (winglets)";15
"547";"Austrian";"OS 601";2021-11-25 09:00:00;2021-11-25 09:03:00;"Departed";"UUDD";"Embraer EMB 195";3
"548";"Austrian";"OS 385";2021-11-25 08:40:00;2021-11-25 08:48:00;"Departed";"LEMG";"Airbus A320-100/200";8
"549";"Austrian";"OS 177";2021-11-25 06:50:00;2021-11-25 06:56:00;"Departed";"EDDS";"Embraer 195";6
"550";"Austrian";"OS 223";2021-11-25 06:40:00;2021-11-25 06:46:00;"Departed";"EDDB";"Embraer 195";6
"551";"Austrian";"OS 471";2021-11-25 06:40:00;2021-11-25 06:45:00;"Departed";"LFSB";"Embraer 195";5
"552";"Austrian";"OS 175";2021-11-25 06:35:00;2021-11-25 06:32:00;"Departed";"EDDH";"Embraer EMB 195";-3
"553";"Austrian";"OS 151";2021-11-25 06:35:00;2021-11-25 06:34:00;"Departed";"EDDL";"Airbus A319";-1
"554";"Austrian";"OS 191";2021-11-25 06:35:00;2021-11-25 06:51:00;"Departed";"EDDK";"Embraer 195";16
"555";"Austrian";"OS 301";2021-11-25 06:20:00;2021-11-25 06:28:00;"Departed";"EKCH";"Airbus A320-100/200";8
"556";"Austrian";"OS 351";2021-11-25 06:15:00;2021-11-25 06:23:00;"Departed";"EBBR";"Embraer EMB 195";8
"557";"Austrian";"OS 121";2021-11-25 06:15:00;2021-11-25 06:27:00;"Departed";"EDDF";"Airbus A320";12
"558";"Austrian";"OS 371";2021-11-25 06:15:00;2021-11-25 06:18:00;"Departed";"EHAM";"Embraer EMB 195";3
"559";"Austrian";"OS 411";2021-11-25 06:10:00;2021-11-25 06:21:00;"Departed";"LFPG";"Airbus A319";11
"560";"Austrian";"OS 111";2021-11-25 06:05:00;2021-11-25 06:13:00;"Departed";"EDDM";"Airbus A320";8
"561";"Austrian";"OS 391";2021-11-25 06:00:00;2021-11-25 06:10:00;"Departed";"LEBL";"Airbus A320";10
"562";"Austrian";"OS 451";2021-11-25 05:45:00;2021-11-25 05:53:00;"Departed";"EGLL";"Airbus A320";8
"563";"Austrian";"OS 975";2021-11-24 21:45:00;2021-11-24 21:57:00;"Departed";"LOWG";"Embraer 195";12
"564";"Austrian";"OS 679";2021-11-24 21:45:00;2021-11-24 21:48:00;"Departed";"UKDE";"Embraer 195";3
"565";"Austrian";"OS 775";2021-11-24 21:40:00;2021-11-24 21:53:00;"Departed";"LWSK";"Embraer 195";13
"566";"Austrian";"OS 849";2021-11-24 21:40:00;2021-11-24 21:55:00;"Departed";"LATI";"Airbus A320";15
"567";"Austrian";"OS 711";2021-11-24 21:05:00;2021-11-24 21:10:00;"Departed";"LKPR";"Embraer 195";5
"568";"Austrian";"OS 767";2021-11-24 21:05:00;2021-11-24 21:07:00;"Departed";"LROP";"Airbus A320";2
"569";"Austrian";"OS 913";2021-11-24 20:55:00;2021-11-24 21:01:00;"Departed";"LOWI";"Embraer 195";6
"570";"Austrian";"OS 759";2021-11-24 20:55:00;2021-11-24 21:04:00;"Departed";"LQSA";"Embraer 195";9
"571";"Austrian";"OS 627";2021-11-24 20:45:00;2021-11-24 20:53:00;"Departed";"EPWA";"Embraer 195";8
"572";"Austrian";"OS 317";2021-11-24 20:00:00;2021-11-24 20:14:00;"Departed";"ESSA";"Airbus A320";14
"573";"Austrian";"OS 239";2021-11-24 19:55:00;2021-11-24 20:08:00;"Departed";"EDDB";"Airbus A320";13
"574";"Austrian";"OS 25";2021-11-24 19:50:00;2021-11-24 20:03:00;"Departed";"VTBS";"Boeing 777-200";13
"575";"Austrian";"OS 419";2021-11-24 19:25:00;2021-11-24 20:24:00;"Departed";"LFPG";"Airbus A320";59
"576";"Austrian";"OS 457";2021-11-24 19:15:00;2021-11-24 19:21:00;"Departed";"EGLL";"Airbus A320";6
"577";"Austrian";"OS 859";2021-11-24 19:15:00;2021-11-24 19:25:00;"Departed";"LLBG";"Airbus A320";10
"578";"Austrian";"OS 117";2021-11-24 18:50:00;2021-11-24 19:00:00;"Departed";"EDDM";"Airbus A320";10
"579";"Austrian";"OS 45";2021-11-24 18:50:00;2021-11-24 19:04:00;"Departed";"VRMM";"Boeing 777-200";14
"580";"Austrian";"OS 729";2021-11-24 18:20:00;2021-11-24 18:34:00;"Departed";"LYPG";"Embraer EMB 195";14
"581";"Austrian";"OS 631";2021-11-24 17:05:00;2021-11-24 17:04:00;"Departed";"EPWA";"Embraer 195";-1
"582";"Austrian";"OS 565";2021-11-24 16:50:00;2021-11-24 17:00:00;"Departed";"LSZH";"Airbus A320";10
"583";"Austrian";"OS 295";2021-11-24 16:45:00;2021-11-24 16:51:00;"Departed";"EDDV";"Embraer 195";6
"584";"Austrian";"OS 187";2021-11-24 16:45:00;2021-11-24 16:55:00;"Departed";"EDDS";"Embraer 195";10
"585";"Austrian";"OS 473";2021-11-24 16:40:00;2021-11-24 16:52:00;"Departed";"LFSB";"Embraer 195";12
"586";"Austrian";"OS 305";2021-11-24 16:40:00;2021-11-24 17:24:00;"Departed";"EKCH";"Embraer EMB 195";44
"587";"Austrian";"OS 213";2021-11-24 16:35:00;2021-11-24 16:47:00;"Departed";"EDDN";"Embraer 195";12
"588";"Austrian";"OS 195";2021-11-24 16:35:00;2021-11-24 16:48:00;"Departed";"EDDK";"Embraer 195";13
"589";"Austrian";"OS 125";2021-11-24 16:35:00;2021-11-24 16:53:00;"Departed";"EDDF";"Airbus A320";18
"590";"Austrian";"OS 575";2021-11-24 16:35:00;2021-11-24 16:44:00;"Departed";"LSGG";"Embraer 195";9
"591";"Austrian";"OS 455";2021-11-24 16:30:00;2021-11-24 16:45:00;"Departed";"EGLL";"Airbus A320";15
"592";"Austrian";"OS 355";2021-11-24 16:30:00;2021-11-24 16:42:00;"Departed";"EBBR";"Embraer 195";12
"593";"Austrian";"OS 393";2021-11-24 16:25:00;2021-11-24 16:28:00;"Departed";"LEBL";"Embraer EMB 195";3
"594";"Austrian";"OS 375";2021-11-24 16:20:00;2021-11-24 16:29:00;"Departed";"EHAM";"Airbus A320-100/200";9
"595";"Austrian";"OS 417";2021-11-24 16:20:00;2021-11-24 16:24:00;"Departed";"LFPG";"Airbus A319";4
"596";"Austrian";"OS 131";2021-11-24 14:10:00;2021-11-24 14:11:00;"Departed";"EDDF";"Airbus A320";1
"597";"Austrian";"OS 863";2021-11-24 12:45:00;2021-11-24 13:03:00;"Departed";"HECA";"Airbus A320";18
"598";"Austrian";"OS 741";2021-11-24 12:30:00;2021-11-24 12:30:00;"Departed";"LZKZ";"Embraer 195";0
"599";"Austrian";"OS 757";2021-11-24 12:15:00;2021-11-24 12:26:00;"Departed";"LQSA";"Embraer 195";11
"600";"Austrian";"OS 773";2021-11-24 12:10:00;2021-11-24 12:13:00;"Departed";"LYBE";"Embraer 195";3
"601";"Austrian";"OS 229";2021-11-24 12:05:00;2021-11-24 12:10:00;"Departed";"EDDB";"Airbus A319";5
"602";"Austrian";"OS 569";2021-11-24 12:00:00;2021-11-24 12:06:00;"Departed";"LSZH";"Airbus A320";6
"603";"Austrian";"OS 905";2021-11-24 11:55:00;2021-11-24 12:04:00;"Departed";"LOWI";"Embraer 195";9
"604";"Austrian";"OS 797";2021-11-24 11:50:00;2021-11-24 11:57:00;"Departed";"LBSF";"Embraer 195";7
"605";"Austrian";"OS 809";2021-11-24 11:35:00;2021-11-24 11:46:00;"Departed";"LGTS";"Airbus A320";11
"606";"Austrian";"OS 777";2021-11-24 11:35:00;2021-11-24 11:45:00;"Departed";"BKPR";"Embraer 195";10
"607";"Austrian";"OS 791";2021-11-24 11:35:00;2021-11-24 11:26:00;"Departed";"LROP";"Airbus A320-200";-9
"608";"Austrian";"OS 619";2021-11-24 11:25:00;2021-11-24 11:30:00;"Departed";"UKOO";"Embraer EMB 195";5
"609";"Austrian";"OS 661";2021-11-24 11:05:00;2021-11-24 11:13:00;"Departed";"UKBB";"Airbus A319";8
"610";"Austrian";"OS 461";2021-11-24 10:35:00;2021-11-24 10:44:00;"Departed";"EGLL";"Airbus A320";9
"611";"Austrian";"OS 801";2021-11-24 10:00:00;2021-11-24 10:06:00;"Departed";"LGAV";"Airbus A320";6
"612";"Austrian";"OS 73";2021-11-24 09:35:00;2021-11-24 10:03:00;"Departed";"CYUL";"Boeing 767-300 (winglets)";28
"613";"Austrian";"OS 89";2021-11-24 09:25:00;2021-11-24 10:15:00;"Departed";"KEWR";"Boeing 767-300 (winglets)";50
"614";"Austrian";"OS 601";2021-11-24 09:00:00;2021-11-24 09:09:00;"Departed";"UUDD";"Embraer 195";9
"615";"Austrian";"OS 705";2021-11-24 08:20:00;2021-11-24 08:24:00;"Departed";"LKPR";"Embraer 195";4
"616";"Austrian";"OS 521";2021-11-24 08:00:00;2021-11-24 08:08:00;"Departed";"LIPZ";"Embraer 195";8
"617";"Austrian";"OS 625";2021-11-24 07:20:00;2021-11-24 07:30:00;"Departed";"EPWA";"Embraer EMB 195";10
"618";"Austrian";"OS 177";2021-11-24 06:50:00;2021-11-24 07:03:00;"Departed";"EDDS";"Embraer 195";13
"619";"Austrian";"OS 223";2021-11-24 06:40:00;2021-11-24 06:49:00;"Departed";"EDDB";"Airbus A320";9
"620";"Austrian";"OS 191";2021-11-24 06:35:00;2021-11-24 06:31:00;"Departed";"EDDK";"Embraer EMB 195";-4
"621";"Austrian";"OS 561";2021-11-24 06:35:00;2021-11-24 06:45:00;"Departed";"LSZH";"Airbus A319";10
"622";"Austrian";"OS 571";2021-11-24 06:35:00;2021-11-24 06:49:00;"Departed";"LSGG";"Embraer 195";14
"623";"Austrian";"OS 175";2021-11-24 06:35:00;2021-11-24 06:52:00;"Departed";"EDDH";"Embraer 195";17
"624";"Austrian";"OS 301";2021-11-24 06:20:00;2021-11-24 06:43:00;"Departed";"EKCH";"Airbus A320";23
"625";"Austrian";"OS 121";2021-11-24 06:15:00;2021-11-24 06:20:00;"Departed";"EDDF";"Airbus A320-200";5
"626";"Austrian";"OS 351";2021-11-24 06:15:00;2021-11-24 06:20:00;"Departed";"EBBR";"Embraer EMB 195";5
"627";"Austrian";"OS 371";2021-11-24 06:15:00;2021-11-24 06:42:00;"Departed";"EHAM";"Embraer 195";27
"628";"Austrian";"OS 411";2021-11-24 06:10:00;2021-11-24 06:24:00;"Departed";"LFPG";"Airbus A319";14
"629";"Austrian";"OS 111";2021-11-24 06:05:00;2021-11-24 06:21:00;"Departed";"EDDM";"Embraer 195";16
"630";"Austrian";"OS 451";2021-11-24 05:45:00;2021-11-24 06:07:00;"Departed";"EGLL";"Airbus A320";22
"631";"Austrian";"OS 975";2021-11-23 21:45:00;2021-11-23 21:53:00;"Departed";"LOWG";"Embraer EMB 195";8
"632";"Austrian";"OS 775";2021-11-23 21:40:00;2021-11-23 21:54:00;"Departed";"LWSK";"Embraer 195";14
"633";"Austrian";"OS 849";2021-11-23 21:40:00;2021-11-23 21:45:00;"Departed";"LATI";"Airbus A319";5
"634";"Austrian";"OS 641";2021-11-23 21:30:00;2021-11-23 21:56:00;"Departed";"UDYZ";"Airbus A320";26
"635";"Austrian";"OS 767";2021-11-23 21:05:00;2021-11-23 21:11:00;"Departed";"LROP";"Airbus A319";6
"636";"Austrian";"OS 759";2021-11-23 20:55:00;2021-11-23 21:00:00;"Departed";"LQSA";"Embraer 195";5
"637";"Austrian";"OS 17";2021-11-23 19:25:00;2021-11-23 19:42:00;"Departed";"FIMP";"Boeing 777-200";17
"638";"Austrian";"OS 729";2021-11-23 18:50:00;2021-11-23 18:56:00;"Departed";"LYPG";"Embraer 195";6
"639";"Austrian";"OS 631";2021-11-23 17:05:00;2021-11-23 17:18:00;"Departed";"EPWA";"Embraer 195";13
"640";"Austrian";"OS 565";2021-11-23 16:50:00;2021-11-23 16:57:00;"Departed";"LSZH";"Airbus A320";7
"641";"Austrian";"OS 187";2021-11-23 16:45:00;2021-11-23 16:50:00;"Departed";"EDDS";"Embraer 195";5
"642";"Austrian";"OS 295";2021-11-23 16:45:00;2021-11-23 16:44:00;"Departed";"EDDV";"Embraer 195";-1
"643";"Austrian";"OS 505";2021-11-23 16:45:00;2021-11-23 16:49:00;"Departed";"LIRF";"Embraer 195";4
"644";"Austrian";"OS 305";2021-11-23 16:40:00;2021-11-23 16:48:00;"Departed";"EKCH";"Embraer 195";8
"645";"Austrian";"OS 575";2021-11-23 16:35:00;2021-11-23 16:42:00;"Departed";"LSGG";"Embraer 195";7
"646";"Austrian";"OS 355";2021-11-23 16:30:00;2021-11-23 16:28:00;"Departed";"EBBR";"Airbus A319";-2
"647";"Austrian";"OS 115";2021-11-23 16:30:00;2021-11-23 16:31:00;"Departed";"EDDM";"Embraer EMB 195";1
"648";"Austrian";"OS 455";2021-11-23 16:30:00;2021-11-23 16:33:00;"Departed";"EGLL";"Airbus A320-100/200";3
"649";"Austrian";"OS 235";2021-11-23 16:25:00;2021-11-23 16:22:00;"Departed";"EDDB";"Airbus A319";-3
"650";"Austrian";"OS 155";2021-11-23 16:25:00;2021-11-23 16:24:00;"Departed";"EDDL";"Airbus A320-100/200";-1
"651";"Austrian";"OS 213";2021-11-23 16:25:00;2021-11-23 16:25:00;"Departed";"EDDN";"Embraer EMB 195";0
"652";"Austrian";"OS 375";2021-11-23 16:20:00;2021-11-23 16:25:00;"Departed";"EHAM";"Embraer EMB 195";5
"653";"Austrian";"OS 853";2021-11-23 12:20:00;2021-11-23 12:28:00;"Departed";"OJAI";"Airbus A320";8
"654";"Austrian";"OS 757";2021-11-23 12:15:00;2021-11-23 12:18:00;"Departed";"LQSA";"Embraer 195";3
"655";"Austrian";"OS 963";2021-11-23 12:10:00;2021-11-23 12:08:00;"Departed";"LOWG";"Embraer 195";-2
"656";"Austrian";"OS 773";2021-11-23 12:10:00;2021-11-23 12:19:00;"Departed";"LYBE";"Embraer 195";9
"657";"Austrian";"OS 655";2021-11-23 12:10:00;2021-11-23 12:21:00;"Departed";"LUKK";"Embraer 195";11
"658";"Austrian";"OS 229";2021-11-23 12:05:00;2021-11-23 12:13:00;"Departed";"EDDB";"Airbus A320";8
"659";"Austrian";"OS 831";2021-11-23 12:05:00;2021-11-23 12:16:00;"Departed";"LCLK";"Airbus A321";11
"660";"Austrian";"OS 569";2021-11-23 12:00:00;2021-11-23 11:53:00;"Departed";"LSZH";"Embraer 195";-7
"661";"Austrian";"OS 905";2021-11-23 11:55:00;2021-11-23 11:55:00;"Departed";"LOWI";"Embraer 195";0
"662";"Austrian";"OS 727";2021-11-23 11:55:00;2021-11-23 11:57:00;"Departed";"LYPG";"Embraer 195";2
"663";"Austrian";"OS 797";2021-11-23 11:50:00;2021-11-23 12:00:00;"Departed";"LBSF";"Airbus A319";10
"664";"Austrian";"OS 777";2021-11-23 11:35:00;2021-11-23 11:44:00;"Departed";"BKPR";"Embraer 195";9
"665";"Austrian";"OS 791";2021-11-23 11:35:00;2021-11-23 11:43:00;"Departed";"LROP";"Airbus A319";8
"666";"Austrian";"OS 661";2021-11-23 11:05:00;2021-11-23 11:22:00;"Departed";"UKBB";"Embraer 195";17
"667";"Austrian";"OS 801";2021-11-23 10:00:00;2021-11-23 10:09:00;"Departed";"LGAV";"Airbus A320";9
"668";"Austrian";"OS 87";2021-11-23 09:45:00;2021-11-23 09:50:00;"Departed";"KJFK";"Boeing 767-300 (winglets)";5
"669";"Austrian";"OS 129";2021-11-23 09:10:00;2021-11-23 09:16:00;"Departed";"EDDF";"Embraer 195";6
"670";"Austrian";"OS 625";2021-11-23 07:20:00;2021-11-23 07:19:00;"Departed";"EPWA";"Embraer EMB 195";-1
"671";"Austrian";"OS 177";2021-11-23 06:50:00;2021-11-23 07:03:00;"Departed";"EDDS";"Embraer 195";13
"672";"Austrian";"OS 223";2021-11-23 06:40:00;2021-11-23 06:58:00;"Departed";"EDDB";"Embraer 195";18
"673";"Austrian";"OS 175";2021-11-23 06:35:00;2021-11-23 06:30:00;"Departed";"EDDH";"Embraer EMB 195";-5
"674";"Austrian";"OS 151";2021-11-23 06:35:00;2021-11-23 06:33:00;"Departed";"EDDL";"Embraer EMB 195";-2
"675";"Austrian";"OS 191";2021-11-23 06:35:00;2021-11-23 06:49:00;"Departed";"EDDK";"Embraer 195";14
"676";"Austrian";"OS 561";2021-11-23 06:35:00;2021-11-23 06:48:00;"Departed";"LSZH";"Embraer 195";13
"677";"Austrian";"OS 301";2021-11-23 06:20:00;2021-11-23 06:23:00;"Departed";"EKCH";"Embraer EMB 195";3
"678";"Austrian";"OS 351";2021-11-23 06:15:00;2021-11-23 06:26:00;"Departed";"EBBR";"Embraer EMB 195";11
"679";"Austrian";"OS 121";2021-11-23 06:15:00;2021-11-23 06:28:00;"Departed";"EDDF";"Airbus A319";13
"680";"Austrian";"OS 371";2021-11-23 06:15:00;2021-11-23 06:29:00;"Departed";"EHAM";"Embraer EMB 195";14
