"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"116";"Lufthansa";"LH 987";2021-11-07 09:55:00;2021-11-07 09:59:00;"Departed";"EDDF";"Embraer EMB 190";4
"117";"Lufthansa";"LH 2309";2021-12-30 17:50:00;2021-12-30 18:02:00;"Departed";"EDDM";"Canadair CRJ 900";12
"118";"Lufthansa";"LH 997";2022-01-11 17:35:00;2022-01-11 17:32:00;"Departed";"EDDF";"Embraer EMB 190";-3
"119";"Lufthansa";"LH 1003";2021-11-14 06:40:00;2021-11-14 06:45:00;"Departed";"EDDF";"Airbus A320-100/200";5
"120";"Lufthansa";"LH 2305";2021-11-02 12:25:00;2021-11-02 12:24:00;"Departed";"EDDM";"Canadair CRJ 900NG";-1
"121";"Lufthansa";"LH 993";2021-11-04 13:45:00;2021-11-04 14:05:00;"Departed";"EDDF";"Airbus A319";20
"122";"Lufthansa";"LH 989";2021-10-11 09:15:00;2021-10-11 09:19:00;"Departed";"EDDF";"Airbus A319";4
"123";"Lufthansa";"LH 989";2022-01-09 09:55:00;2022-01-09 10:05:00;"Departed";"EDDF";"Airbus A320";10
"124";"Lufthansa";"LH 2303";2021-11-08 09:55:00;2021-11-08 10:05:00;"Departed";"EDDM";"Embraer EMB 195";10
"125";"Lufthansa";"LH 987";2021-11-08 09:55:00;2021-11-08 10:16:00;"Departed";"EDDF";"Embraer EMB 195";21
"126";"Lufthansa";"LH 2309";2022-01-11 17:50:00;2022-01-11 17:52:00;"Departed";"EDDM";"Canadair CRJ 900NG";2
"127";"Lufthansa";"LH 989";2022-01-11 09:55:00;2022-01-11 10:20:00;"Departed";"EDDF";"Airbus A320-100/200";25
"128";"Lufthansa";"LH 2305";2021-12-30 12:25:00;2021-12-30 12:30:00;"Departed";"EDDM";"Canadair CRJ 900NG";5
"129";"Lufthansa";"LH 999";2021-11-09 18:35:00;2021-11-09 18:37:00;"Departed";"EDDF";"Canadair CRJ 900NG";2
"130";"Lufthansa";"LH 989";2021-10-13 09:15:00;2021-10-13 09:22:00;"Departed";"EDDF";"Airbus A319";7
"131";"Lufthansa";"LH 997";2022-01-10 17:35:00;2022-01-10 17:31:00;"Departed";"EDDF";"Canadair CRJ 900NG";-4
"132";"Lufthansa";"LH 2301";2022-01-02 07:50:00;2022-01-02 07:58:00;"Departed";"EDDM";"Airbus A319";8
"133";"Lufthansa";"LH 1003";2021-10-17 06:05:00;2021-10-17 06:11:00;"Departed";"EDDF";"Airbus A319";6
"134";"Lufthansa";"LH 2301";2021-10-17 06:50:00;2021-10-17 06:52:00;"Departed";"EDDM";"Canadair CRJ 900NG";2
"135";"Lufthansa";"LH 2305";2021-11-09 12:25:00;2021-11-09 12:23:00;"Departed";"EDDM";"Canadair CRJ 900NG";-2
"136";"Lufthansa";"LH 2311";2021-12-30 06:00:00;2021-12-30 05:58:00;"Departed";"EDDM";"Airbus A319";-2
"137";"Lufthansa";"LH 997";2021-10-26 16:30:00;2021-10-26 16:58:00;"Departed";"EDDF";"Airbus A319";28
"138";"Lufthansa";"LH 2307";2021-10-26 15:35:00;2021-10-26 15:59:00;"Departed";"EDDM";"Canadair CRJ 900NG";24
"139";"Lufthansa";"LH 2303";2021-11-03 09:50:00;2021-11-03 09:50:00;"Departed";"EDDM";"Canadair CRJ 900NG";0
"140";"Lufthansa";"LH 987";2021-11-03 09:55:00;2021-11-03 10:36:00;"Departed";"EDDF";"Embraer EMB 195";41
"141";"Lufthansa";"LH 2311";2022-01-10 06:10:00;2022-01-10 06:04:00;"Departed";"EDDM";"Airbus A320-100/200";-6
"142";"Lufthansa";"LH 2303";2021-11-07 07:50:00;2021-11-07 07:53:00;"Departed";"EDDM";"Airbus A319";3
"143";"Lufthansa";"LH 2307";2021-10-10 15:35:00;2021-10-10 15:37:00;"Departed";"EDDM";"Canadair CRJ 900NG";2
"144";"Lufthansa";"LH 997";2021-10-10 16:30:00;2021-10-10 16:30:00;"Departed";"EDDF";"Airbus A320-100/200";0
"145";"Lufthansa";"LH 2305";2021-11-12 12:25:00;2021-11-12 12:36:00;"Departed";"EDDM";"Airbus A320";11
"146";"Lufthansa";"LH 2305";2021-12-27 12:40:00;2021-12-27 13:09:00;"Departed";"EDDM";"Canadair CRJ 900NG";29
"147";"Lufthansa";"LH 999";2021-11-07 18:35:00;2021-11-07 18:34:00;"Departed";"EDDF";"Canadair CRJ 900NG";-1
"148";"Lufthansa";"LH 2309";2021-11-07 17:50:00;2021-11-07 17:51:00;"Departed";"EDDM";"Canadair CRJ 900NG";1
